=============================================================
 starting episode: 200/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:200 step:0(96154), a_t=[s= 1.00, t= 1.000000, b= 0.000000], r_t=[r= 0.59, prog= 0.59, pen=-0.00, r_old= 0.59], Reward=  0.59 /  0.59 /  24766.61, epsilon=  0.739, speed=  0.20, gear= 1, damage= 0.00
Ep:201 step:40(98194), a_t=[s=-0.94, t= 0.526858, b= 0.000000], r_t=[r= 230.87, prog= 244.19, pen=-13.32, r_old= 230.87], Reward=  5573.80 /  5573.80 /  24766.61, epsilon=  0.739, speed=  82.44, gear= 1, damage= 0.00
Ep:201 step:60(98214), a_t=[s= 1.00, t= 0.559623, b= 0.000000], r_t=[r= 194.30, prog= 220.74, pen=-26.44, r_old= 194.30], Reward=  9388.61 /  9388.61 /  24766.61, epsilon=  0.739, speed=  73.70, gear= 1, damage= 0.00
Ep:201 step:80(98234), a_t=[s= 0.87, t= 0.680575, b= 0.000000], r_t=[r= 163.80, prog= 212.52, pen=-48.72, r_old= 163.80], Reward=  13224.57 /  13224.57 /  24766.61, epsilon=  0.739, speed=  72.55, gear= 1, damage= 0.00
Ep:201 step:100(98254), a_t=[s=-0.10, t= 0.663757, b= 0.134239], r_t=[r= 221.55, prog= 239.57, pen=-18.02, r_old= 221.55], Reward=  15859.01 /  15859.01 /  24766.61, epsilon=  0.739, speed=  81.44, gear= 1, damage= 0.00
Ep:201 step:120(98274), a_t=[s= 0.51, t= 0.598843, b= 0.200441], r_t=[r=-82.68, prog= 83.33, pen=-166.01, r_old=-82.68], Reward=  17189.46 /  17107.95 /  24766.61, epsilon=  0.739, speed=  75.69, gear= 1, damage= 30.00
Ep:201 step:140(98294), a_t=[s=-0.43, t= 0.680142, b= 0.035404], r_t=[r=-0.05, prog= 0.56, pen=-0.61, r_old=-0.05], Reward=  15626.24 /  15554.50 /  24766.61, epsilon=  0.739, speed=  0.27, gear= 1, damage= 1569.00
Ep:201 step:160(98314), a_t=[s=-1.00, t= 0.598977, b= 0.080458], r_t=[r= 0.00, prog= 0.66, pen=-0.65, r_old= 0.00], Reward=  15625.57 /  15553.83 /  24766.61, epsilon=  0.739, speed=  0.30, gear= 1, damage= 1569.00
Ep:201 step:180(98334), a_t=[s=-1.00, t= 0.693400, b= 0.112474], r_t=[r= 0.05, prog= 0.74, pen=-0.69, r_old= 0.05], Reward=  15626.20 /  15554.46 /  24766.61, epsilon=  0.739, speed=  0.32, gear= 1, damage= 1569.00
Ep:201 step:200(98354), a_t=[s=-0.07, t= 0.549579, b= 0.129140], r_t=[r= 0.12, prog= 1.11, pen=-0.99, r_old= 0.12], Reward=  15627.65 /  15555.91 /  24766.61, epsilon=  0.739, speed=  0.47, gear= 1, damage= 1569.00
Ep:201 step:220(98374), a_t=[s=-0.91, t= 0.639424, b= 0.118740], r_t=[r= 0.30, prog= 1.90, pen=-1.60, r_old= 0.30], Reward=  15631.15 /  15559.40 /  24766.61, epsilon=  0.739, speed=  0.77, gear= 1, damage= 1569.00
Ep:201 step:240(98394), a_t=[s=-1.00, t= 0.613496, b= 0.210644], r_t=[r= 0.20, prog= 0.93, pen=-0.73, r_old= 0.20], Reward=  15636.47 /  15564.72 /  24766.61, epsilon=  0.739, speed=  0.36, gear= 1, damage= 1569.00
Ep:201 step:260(98414), a_t=[s=-0.64, t= 0.729351, b= 0.202636], r_t=[r= 0.43, prog= 1.70, pen=-1.27, r_old= 0.43], Reward=  15643.36 /  15571.61 /  24766.61, epsilon=  0.739, speed=  0.63, gear= 1, damage= 1569.00
Ep:201 step:280(98434), a_t=[s= 0.25, t= 0.384151, b= 0.212976], r_t=[r= 0.35, prog= 1.23, pen=-0.88, r_old= 0.35], Reward=  15651.81 /  15580.06 /  24766.61, epsilon=  0.739, speed=  0.45, gear= 1, damage= 1569.00
Ep:201 step:300(98454), a_t=[s= 0.56, t= 0.755847, b= 0.145287], r_t=[r= 0.48, prog= 1.54, pen=-1.07, r_old= 0.48], Reward=  15660.33 /  15588.58 /  24766.61, epsilon=  0.738, speed=  0.55, gear= 1, damage= 1569.00
Ep:201 step:320(98474), a_t=[s=-0.69, t= 0.677576, b= 0.186161], r_t=[r= 0.47, prog= 1.36, pen=-0.90, r_old= 0.47], Reward=  15673.74 /  15602.00 /  24766.61, epsilon=  0.738, speed=  0.48, gear= 1, damage= 1569.00
Ep:201 step:340(98494), a_t=[s=-0.21, t= 0.607061, b= 0.208344], r_t=[r= 0.88, prog= 2.38, pen=-1.50, r_old= 0.88], Reward=  15690.54 /  15618.80 /  24766.61, epsilon=  0.738, speed=  0.82, gear= 1, damage= 1569.00
Ep:201 step:360(98514), a_t=[s=-0.47, t= 0.676259, b= 0.113782], r_t=[r= 1.09, prog= 2.79, pen=-1.70, r_old= 1.09], Reward=  15711.50 /  15639.76 /  24766.61, epsilon=  0.738, speed=  0.94, gear= 1, damage= 1569.00
Ep:201 step:380(98534), a_t=[s=-0.29, t= 0.614865, b= 0.188114], r_t=[r= 1.39, prog= 3.39, pen=-2.01, r_old= 1.39], Reward=  15730.90 /  15659.16 /  24766.61, epsilon=  0.738, speed=  1.14, gear= 1, damage= 1569.00
Ep:201 step:400(98554), a_t=[s=-1.00, t= 0.586182, b= 0.200661], r_t=[r= 0.90, prog= 2.11, pen=-1.21, r_old= 0.90], Reward=  15751.86 /  15680.12 /  24766.61, epsilon=  0.738, speed=  0.70, gear= 1, damage= 1569.00
Ep:201 step:420(98574), a_t=[s=-0.33, t= 0.644674, b= 0.198323], r_t=[r= 0.43, prog= 0.99, pen=-0.55, r_old= 0.43], Reward=  15770.17 /  15698.43 /  24766.61, epsilon=  0.738, speed=  0.33, gear= 1, damage= 1569.00
Ep:201 step:440(98594), a_t=[s=-0.01, t= 0.693107, b= 0.153910], r_t=[r= 1.33, prog= 3.04, pen=-1.71, r_old= 1.33], Reward=  15790.54 /  15718.80 /  24766.61, epsilon=  0.738, speed=  1.01, gear= 1, damage= 1569.00
Ep:201 step:460(98614), a_t=[s= 0.62, t= 0.646514, b= 0.207108], r_t=[r= 0.70, prog= 1.62, pen=-0.92, r_old= 0.70], Reward=  15811.36 /  15739.62 /  24766.61, epsilon=  0.738, speed=  0.54, gear= 1, damage= 1569.00
Ep:201 step:480(98634), a_t=[s=-0.69, t= 0.605197, b= 0.223848], r_t=[r= 1.01, prog= 2.30, pen=-1.29, r_old= 1.01], Reward=  15830.26 /  15758.52 /  24766.61, epsilon=  0.738, speed=  0.77, gear= 1, damage= 1569.00
Ep:201 step:500(98654), a_t=[s= 0.47, t= 0.660740, b= 0.137591], r_t=[r= 0.88, prog= 2.00, pen=-1.12, r_old= 0.88], Reward=  15851.83 /  15780.09 /  24766.61, epsilon=  0.738, speed=  0.67, gear= 1, damage= 1569.00
Ep:201 step:520(98674), a_t=[s=-0.67, t= 0.776083, b= 0.203143], r_t=[r= 1.64, prog= 3.75, pen=-2.11, r_old= 1.64], Reward=  15875.17 /  15803.43 /  24766.61, epsilon=  0.738, speed=  1.25, gear= 1, damage= 1569.00
Ep:201 step:540(98694), a_t=[s= 0.56, t= 0.669837, b= 0.153108], r_t=[r= 1.00, prog= 2.30, pen=-1.30, r_old= 1.00], Reward=  15896.57 /  15824.82 /  24766.61, epsilon=  0.738, speed=  0.77, gear= 1, damage= 1569.00
Ep:201 step:560(98714), a_t=[s= 0.01, t= 0.576775, b= 0.151508], r_t=[r= 1.60, prog= 3.62, pen=-2.02, r_old= 1.60], Reward=  15922.07 /  15850.32 /  24766.61, epsilon=  0.738, speed=  1.21, gear= 1, damage= 1569.00
Ep:201 step:580(98734), a_t=[s= 0.38, t= 0.665964, b= 0.163811], r_t=[r= 1.17, prog= 2.66, pen=-1.49, r_old= 1.17], Reward=  15943.79 /  15872.05 /  24766.61, epsilon=  0.738, speed=  0.89, gear= 1, damage= 1569.00
Ep:201 step:600(98754), a_t=[s= 0.08, t= 0.582696, b= 0.175937], r_t=[r= 0.78, prog= 1.77, pen=-0.99, r_old= 0.78], Reward=  15963.34 /  15891.60 /  24766.61, epsilon=  0.737, speed=  0.59, gear= 1, damage= 1569.00
Ep:201 step:620(98774), a_t=[s=-0.53, t= 0.742018, b= 0.201216], r_t=[r= 1.31, prog= 3.00, pen=-1.69, r_old= 1.31], Reward=  15982.28 /  15910.54 /  24766.61, epsilon=  0.737, speed=  1.00, gear= 1, damage= 1569.00
Ep:201 step:640(98794), a_t=[s=-0.23, t= 0.700376, b= 0.196044], r_t=[r= 1.33, prog= 3.10, pen=-1.77, r_old= 1.33], Reward=  16004.31 /  15932.57 /  24766.61, epsilon=  0.737, speed=  1.04, gear= 1, damage= 1569.00
Ep:201 step:660(98814), a_t=[s=-0.44, t= 0.709270, b= 0.187771], r_t=[r= 1.01, prog= 2.29, pen=-1.28, r_old= 1.01], Reward=  16028.21 /  15956.46 /  24766.61, epsilon=  0.737, speed=  0.76, gear= 1, damage= 1569.00
Ep:201 step:680(98834), a_t=[s=-0.50, t= 0.702138, b= 0.205890], r_t=[r= 1.30, prog= 2.96, pen=-1.65, r_old= 1.30], Reward=  16048.44 /  15976.69 /  24766.61, epsilon=  0.737, speed=  0.99, gear= 1, damage= 1569.00
Ep:201 step:700(98854), a_t=[s= 1.00, t= 0.518330, b= 0.170392], r_t=[r= 0.65, prog= 1.49, pen=-0.84, r_old= 0.65], Reward=  16071.40 /  15999.66 /  24766.61, epsilon=  0.737, speed=  0.50, gear= 1, damage= 1569.00
Ep:201 step:720(98874), a_t=[s= 0.27, t= 0.671358, b= 0.170506], r_t=[r= 1.21, prog= 2.75, pen=-1.54, r_old= 1.21], Reward=  16093.60 /  16021.86 /  24766.61, epsilon=  0.737, speed=  0.92, gear= 1, damage= 1569.00
Ep:201 step:740(98894), a_t=[s=-0.52, t= 0.574515, b= 0.220436], r_t=[r= 1.24, prog= 2.81, pen=-1.57, r_old= 1.24], Reward=  16112.71 /  16040.96 /  24766.61, epsilon=  0.737, speed=  0.94, gear= 1, damage= 1569.00
Ep:201 step:760(98914), a_t=[s= 0.70, t= 0.565044, b= 0.158916], r_t=[r= 1.07, prog= 2.52, pen=-1.45, r_old= 1.07], Reward=  16132.31 /  16060.57 /  24766.61, epsilon=  0.737, speed=  0.84, gear= 1, damage= 1569.00
Ep:201 step:780(98934), a_t=[s= 0.02, t= 0.667362, b= 0.153228], r_t=[r= 1.52, prog= 3.50, pen=-1.98, r_old= 1.52], Reward=  16153.31 /  16081.56 /  24766.61, epsilon=  0.737, speed=  1.17, gear= 1, damage= 1569.00
Ep:201 step:800(98954), a_t=[s=-0.31, t= 0.629499, b= 0.203526], r_t=[r= 1.54, prog= 3.50, pen=-1.97, r_old= 1.54], Reward=  16178.62 /  16106.88 /  24766.61, epsilon=  0.737, speed=  1.17, gear= 1, damage= 1569.00
Ep:201 step:820(98974), a_t=[s=-0.54, t= 0.654888, b= 0.178282], r_t=[r= 0.90, prog= 2.05, pen=-1.15, r_old= 0.90], Reward=  16200.69 /  16128.95 /  24766.61, epsilon=  0.737, speed=  0.68, gear= 1, damage= 1569.00
Ep:201 step:840(98994), a_t=[s=-0.44, t= 0.695462, b= 0.199521], r_t=[r= 1.17, prog= 2.73, pen=-1.56, r_old= 1.17], Reward=  16223.66 /  16151.91 /  24766.61, epsilon=  0.737, speed=  0.91, gear= 1, damage= 1569.00
Ep:201 step:860(99014), a_t=[s=-0.08, t= 0.576231, b= 0.149782], r_t=[r= 1.83, prog= 4.20, pen=-2.37, r_old= 1.83], Reward=  16243.91 /  16172.16 /  24766.61, epsilon=  0.737, speed=  1.40, gear= 1, damage= 1569.00
Ep:201 step:880(99034), a_t=[s= 0.53, t= 0.634184, b= 0.202398], r_t=[r= 0.66, prog= 1.50, pen=-0.84, r_old= 0.66], Reward=  16266.06 /  16194.31 /  24766.61, epsilon=  0.737, speed=  0.50, gear= 1, damage= 1569.00
Ep:201 step:900(99054), a_t=[s= 0.14, t= 0.683469, b= 0.165928], r_t=[r= 1.11, prog= 2.53, pen=-1.42, r_old= 1.11], Reward=  16285.41 /  16213.66 /  24766.61, epsilon=  0.736, speed=  0.84, gear= 1, damage= 1569.00
Ep:201 step:920(99074), a_t=[s=-0.73, t= 0.629432, b= 0.138895], r_t=[r= 1.27, prog= 2.88, pen=-1.62, r_old= 1.27], Reward=  16307.88 /  16236.14 /  24766.61, epsilon=  0.736, speed=  0.96, gear= 1, damage= 1569.00
Ep:201 step:940(99094), a_t=[s=-0.62, t= 0.632214, b= 0.217048], r_t=[r= 0.85, prog= 1.94, pen=-1.09, r_old= 0.85], Reward=  16329.92 /  16258.17 /  24766.61, epsilon=  0.736, speed=  0.65, gear= 1, damage= 1569.00
Ep:201 step:960(99114), a_t=[s= 0.60, t= 0.661038, b= 0.163423], r_t=[r= 0.98, prog= 2.29, pen=-1.31, r_old= 0.98], Reward=  16353.81 /  16282.06 /  24766.61, epsilon=  0.736, speed=  0.76, gear= 1, damage= 1569.00
Ep:201 step:980(99134), a_t=[s= 0.30, t= 0.588462, b= 0.235518], r_t=[r= 1.24, prog= 2.81, pen=-1.57, r_old= 1.24], Reward=  16375.02 /  16303.27 /  24766.61, epsilon=  0.736, speed=  0.94, gear= 1, damage= 1569.00
Ep:201 step:1000(99154), a_t=[s=-0.90, t= 0.626984, b= 0.160156], r_t=[r= 1.10, prog= 2.52, pen=-1.42, r_old= 1.10], Reward=  16395.69 /  16323.95 /  24766.61, epsilon=  0.736, speed=  0.84, gear= 1, damage= 1569.00
Ep:201 step:1020(99174), a_t=[s= 0.22, t= 0.597690, b= 0.097599], r_t=[r= 1.00, prog= 2.26, pen=-1.26, r_old= 1.00], Reward=  16417.26 /  16345.52 /  24766.61, epsilon=  0.736, speed=  0.75, gear= 1, damage= 1569.00
Ep:201 step:1040(99194), a_t=[s= 0.56, t= 0.711057, b= 0.175912], r_t=[r= 0.54, prog= 1.25, pen=-0.71, r_old= 0.54], Reward=  16441.20 /  16369.46 /  24766.61, epsilon=  0.736, speed=  0.42, gear= 1, damage= 1569.00
Ep:201 step:1060(99214), a_t=[s= 0.27, t= 0.572714, b= 0.159777], r_t=[r= 1.15, prog= 2.62, pen=-1.47, r_old= 1.15], Reward=  16464.89 /  16393.15 /  24766.61, epsilon=  0.736, speed=  0.87, gear= 1, damage= 1569.00
Ep:201 step:1080(99234), a_t=[s=-0.37, t= 0.653673, b= 0.168705], r_t=[r= 1.25, prog= 2.86, pen=-1.61, r_old= 1.25], Reward=  16488.69 /  16416.95 /  24766.61, epsilon=  0.736, speed=  0.95, gear= 1, damage= 1569.00
Ep:201 step:1100(99254), a_t=[s=-0.31, t= 0.614838, b= 0.173859], r_t=[r= 1.05, prog= 2.43, pen=-1.38, r_old= 1.05], Reward=  16507.89 /  16436.15 /  24766.61, epsilon=  0.736, speed=  0.81, gear= 1, damage= 1569.00
Ep:201 step:1120(99274), a_t=[s= 0.20, t= 0.717571, b= 0.137085], r_t=[r= 1.24, prog= 2.79, pen=-1.55, r_old= 1.24], Reward=  16531.23 /  16459.49 /  24766.61, epsilon=  0.736, speed=  0.93, gear= 1, damage= 1569.00
Ep:201 step:1140(99294), a_t=[s= 0.82, t= 0.648574, b= 0.222435], r_t=[r= 1.35, prog= 3.07, pen=-1.72, r_old= 1.35], Reward=  16551.56 /  16479.82 /  24766.61, epsilon=  0.736, speed=  1.02, gear= 1, damage= 1569.00
Ep:201 step:1160(99314), a_t=[s=-0.29, t= 0.614323, b= 0.186297], r_t=[r= 1.70, prog= 3.90, pen=-2.20, r_old= 1.70], Reward=  16574.12 /  16502.38 /  24766.61, epsilon=  0.736, speed=  1.30, gear= 1, damage= 1569.00
Ep:201 step:1180(99334), a_t=[s=-0.95, t= 0.710758, b= 0.193898], r_t=[r= 1.23, prog= 2.84, pen=-1.61, r_old= 1.23], Reward=  16593.52 /  16521.77 /  24766.61, epsilon=  0.736, speed=  0.95, gear= 1, damage= 1569.00
Ep:201 step:1200(99354), a_t=[s= 0.48, t= 0.496792, b= 0.224954], r_t=[r= 1.06, prog= 2.44, pen=-1.37, r_old= 1.06], Reward=  16617.10 /  16545.36 /  24766.61, epsilon=  0.735, speed=  0.81, gear= 1, damage= 1569.00
Ep:201 step:1220(99374), a_t=[s=-0.07, t= 0.412359, b= 0.134417], r_t=[r= 0.97, prog= 2.22, pen=-1.25, r_old= 0.97], Reward=  16640.54 /  16568.79 /  24766.61, epsilon=  0.735, speed=  0.74, gear= 1, damage= 1569.00
Ep:201 step:1240(99394), a_t=[s= 0.58, t= 0.560290, b= 0.257762], r_t=[r= 1.52, prog= 3.51, pen=-1.99, r_old= 1.52], Reward=  16663.09 /  16591.34 /  24766.61, epsilon=  0.735, speed=  1.17, gear= 1, damage= 1569.00
Ep:201 step:1260(99414), a_t=[s= 0.66, t= 0.600622, b= 0.200837], r_t=[r= 1.04, prog= 2.35, pen=-1.31, r_old= 1.04], Reward=  16688.88 /  16617.14 /  24766.61, epsilon=  0.735, speed=  0.78, gear= 1, damage= 1569.00
Ep:201 step:1280(99434), a_t=[s=-0.93, t= 0.670627, b= 0.146690], r_t=[r= 0.83, prog= 1.90, pen=-1.08, r_old= 0.83], Reward=  16709.28 /  16637.54 /  24766.61, epsilon=  0.735, speed=  0.64, gear= 1, damage= 1569.00
Ep:201 step:1300(99454), a_t=[s=-0.59, t= 0.585543, b= 0.158547], r_t=[r= 0.90, prog= 2.09, pen=-1.19, r_old= 0.90], Reward=  16726.66 /  16654.92 /  24766.61, epsilon=  0.735, speed=  0.70, gear= 1, damage= 1569.00
Ep:201 step:1320(99474), a_t=[s=-0.59, t= 0.577383, b= 0.178167], r_t=[r= 0.99, prog= 2.24, pen=-1.25, r_old= 0.99], Reward=  16746.00 /  16674.25 /  24766.61, epsilon=  0.735, speed=  0.75, gear= 1, damage= 1569.00
Ep:201 step:1340(99494), a_t=[s= 0.17, t= 0.597655, b= 0.237748], r_t=[r= 0.80, prog= 1.83, pen=-1.03, r_old= 0.80], Reward=  16772.30 /  16700.56 /  24766.61, epsilon=  0.735, speed=  0.61, gear= 1, damage= 1569.00
Ep:201 step:1360(99514), a_t=[s= 0.19, t= 0.549211, b= 0.162484], r_t=[r= 0.81, prog= 1.87, pen=-1.06, r_old= 0.81], Reward=  16796.40 /  16724.66 /  24766.61, epsilon=  0.735, speed=  0.62, gear= 1, damage= 1569.00
Ep:201 step:1380(99534), a_t=[s= 0.18, t= 0.685245, b= 0.165428], r_t=[r= 1.05, prog= 2.37, pen=-1.32, r_old= 1.05], Reward=  16816.59 /  16744.84 /  24766.61, epsilon=  0.735, speed=  0.79, gear= 1, damage= 1569.00
Ep:201 step:1400(99554), a_t=[s= 0.24, t= 0.583856, b= 0.183625], r_t=[r= 1.08, prog= 2.48, pen=-1.39, r_old= 1.08], Reward=  16835.76 /  16764.01 /  24766.61, epsilon=  0.735, speed=  0.83, gear= 1, damage= 1569.00
Ep:201 step:1420(99574), a_t=[s=-1.00, t= 0.533423, b= 0.179033], r_t=[r= 1.45, prog= 3.36, pen=-1.90, r_old= 1.45], Reward=  16855.47 /  16783.72 /  24766.61, epsilon=  0.735, speed=  1.12, gear= 1, damage= 1569.00
Ep:201 step:1440(99594), a_t=[s=-0.26, t= 0.638473, b= 0.196984], r_t=[r= 1.30, prog= 2.98, pen=-1.68, r_old= 1.30], Reward=  16880.43 /  16808.69 /  24766.61, epsilon=  0.735, speed=  0.99, gear= 1, damage= 1569.00
Ep:201 step:1460(99614), a_t=[s= 0.26, t= 0.518627, b= 0.216875], r_t=[r= 1.35, prog= 3.04, pen=-1.69, r_old= 1.35], Reward=  16902.58 /  16830.83 /  24766.61, epsilon=  0.735, speed=  1.01, gear= 1, damage= 1569.00
Ep:201 step:1480(99634), a_t=[s= 0.88, t= 0.612935, b= 0.182567], r_t=[r= 1.20, prog= 2.76, pen=-1.56, r_old= 1.20], Reward=  16926.00 /  16854.25 /  24766.61, epsilon=  0.735, speed=  0.92, gear= 1, damage= 1569.00
Ep:201 step:1500(99654), a_t=[s= 0.72, t= 0.498478, b= 0.204488], r_t=[r= 1.31, prog= 3.01, pen=-1.70, r_old= 1.31], Reward=  16948.82 /  16877.07 /  24766.61, epsilon=  0.734, speed=  1.01, gear= 1, damage= 1569.00
Ep:201 step:1520(99674), a_t=[s= 0.08, t= 0.601937, b= 0.230769], r_t=[r= 0.66, prog= 1.50, pen=-0.84, r_old= 0.66], Reward=  16972.45 /  16900.71 /  24766.61, epsilon=  0.734, speed=  0.50, gear= 1, damage= 1569.00
Ep:201 step:1540(99694), a_t=[s=-0.47, t= 0.611696, b= 0.201338], r_t=[r= 0.33, prog= 0.76, pen=-0.43, r_old= 0.33], Reward=  16988.38 /  16916.64 /  24766.61, epsilon=  0.734, speed=  0.26, gear= 1, damage= 1569.00
Ep:201 step:1560(99714), a_t=[s=-0.17, t= 0.542872, b= 0.188285], r_t=[r= 1.03, prog= 2.39, pen=-1.37, r_old= 1.03], Reward=  17007.16 /  16935.42 /  24766.61, epsilon=  0.734, speed=  0.80, gear= 1, damage= 1569.00
Ep:201 step:1580(99734), a_t=[s= 0.93, t= 0.552966, b= 0.198578], r_t=[r= 1.01, prog= 2.37, pen=-1.36, r_old= 1.01], Reward=  17025.64 /  16953.90 /  24766.61, epsilon=  0.734, speed=  0.79, gear= 1, damage= 1569.00
Ep:201 step:1600(99754), a_t=[s= 0.50, t= 0.699236, b= 0.205525], r_t=[r= 1.17, prog= 2.75, pen=-1.58, r_old= 1.17], Reward=  17044.98 /  16973.24 /  24766.61, epsilon=  0.734, speed=  0.92, gear= 1, damage= 1569.00
Ep:201 step:1620(99774), a_t=[s=-0.49, t= 0.660280, b= 0.177878], r_t=[r= 0.84, prog= 1.98, pen=-1.13, r_old= 0.84], Reward=  17063.13 /  16991.39 /  24766.61, epsilon=  0.734, speed=  0.66, gear= 1, damage= 1569.00
Ep:201 step:1640(99794), a_t=[s=-0.73, t= 0.545505, b= 0.158184], r_t=[r= 0.84, prog= 1.97, pen=-1.13, r_old= 0.84], Reward=  17082.17 /  17010.42 /  24766.61, epsilon=  0.734, speed=  0.66, gear= 1, damage= 1569.00
Ep:201 step:1660(99814), a_t=[s= 0.56, t= 0.618482, b= 0.211125], r_t=[r= 0.98, prog= 2.28, pen=-1.30, r_old= 0.98], Reward=  17103.92 /  17032.17 /  24766.61, epsilon=  0.734, speed=  0.76, gear= 1, damage= 1569.00
Ep:201 step:1680(99834), a_t=[s= 1.00, t= 0.593287, b= 0.143631], r_t=[r= 1.32, prog= 3.03, pen=-1.71, r_old= 1.32], Reward=  17125.14 /  17053.40 /  24766.61, epsilon=  0.734, speed=  1.01, gear= 1, damage= 1569.00
Ep:201 step:1700(99854), a_t=[s= 1.00, t= 0.727418, b= 0.171491], r_t=[r= 0.41, prog= 0.94, pen=-0.53, r_old= 0.41], Reward=  17148.24 /  17076.50 /  24766.61, epsilon=  0.734, speed=  0.31, gear= 1, damage= 1569.00
Ep:201 step:1720(99874), a_t=[s=-0.47, t= 0.623321, b= 0.212003], r_t=[r= 1.34, prog= 3.12, pen=-1.77, r_old= 1.34], Reward=  17166.78 /  17095.03 /  24766.61, epsilon=  0.734, speed=  1.04, gear= 1, damage= 1569.00
Ep:201 step:1740(99894), a_t=[s= 0.42, t= 0.522610, b= 0.181927], r_t=[r= 0.98, prog= 2.31, pen=-1.33, r_old= 0.98], Reward=  17187.55 /  17115.81 /  24766.61, epsilon=  0.734, speed=  0.77, gear= 1, damage= 1569.00
Ep:201 step:1760(99914), a_t=[s= 0.27, t= 0.645978, b= 0.261135], r_t=[r= 1.86, prog= 4.38, pen=-2.52, r_old= 1.86], Reward=  17206.98 /  17135.24 /  24766.61, epsilon=  0.734, speed=  1.46, gear= 1, damage= 1569.00
Ep:201 step:1780(99934), a_t=[s= 0.29, t= 0.563885, b= 0.133736], r_t=[r= 1.13, prog= 2.70, pen=-1.57, r_old= 1.13], Reward=  17224.70 /  17152.96 /  24766.61, epsilon=  0.734, speed=  0.90, gear= 1, damage= 1569.00
Ep:201 step:1800(99954), a_t=[s=-0.10, t= 0.559852, b= 0.209693], r_t=[r= 1.27, prog= 3.03, pen=-1.76, r_old= 1.27], Reward=  17243.26 /  17171.51 /  24766.61, epsilon=  0.733, speed=  1.01, gear= 1, damage= 1569.00
Ep:201 step:1820(99974), a_t=[s=-1.00, t= 0.645672, b= 0.223317], r_t=[r= 1.52, prog= 3.64, pen=-2.12, r_old= 1.52], Reward=  17262.55 /  17190.80 /  24766.61, epsilon=  0.733, speed=  1.22, gear= 1, damage= 1569.00
Ep:201 step:1840(99994), a_t=[s= 0.23, t= 0.651140, b= 0.237743], r_t=[r= 0.85, prog= 1.93, pen=-1.08, r_old= 0.85], Reward=  17282.23 /  17210.49 /  24766.61, epsilon=  0.733, speed=  0.64, gear= 1, damage= 1569.00
Ep:201 step:1860(100014), a_t=[s= 0.83, t= 0.728307, b= 0.134770], r_t=[r= 0.88, prog= 1.97, pen=-1.10, r_old= 0.88], Reward=  17299.55 /  17227.81 /  24766.61, epsilon=  0.733, speed=  0.66, gear= 1, damage= 1569.00
Ep:201 step:1880(100034), a_t=[s= 1.00, t= 0.500939, b= 0.258947], r_t=[r= 0.56, prog= 1.29, pen=-0.73, r_old= 0.56], Reward=  17318.87 /  17247.13 /  24766.61, epsilon=  0.733, speed=  0.43, gear= 1, damage= 1569.00
Ep:201 step:1900(100054), a_t=[s= 1.00, t= 0.553444, b= 0.232111], r_t=[r= 1.05, prog= 2.39, pen=-1.34, r_old= 1.05], Reward=  17339.25 /  17267.50 /  24766.61, epsilon=  0.733, speed=  0.80, gear= 1, damage= 1569.00
Ep:201 step:1920(100074), a_t=[s= 0.02, t= 0.597055, b= 0.231633], r_t=[r= 1.08, prog= 2.49, pen=-1.41, r_old= 1.08], Reward=  17360.91 /  17289.16 /  24766.61, epsilon=  0.733, speed=  0.83, gear= 1, damage= 1569.00
Ep:201 step:1940(100094), a_t=[s=-0.39, t= 0.633720, b= 0.172135], r_t=[r= 0.95, prog= 2.23, pen=-1.28, r_old= 0.95], Reward=  17379.90 /  17308.16 /  24766.61, epsilon=  0.733, speed=  0.74, gear= 1, damage= 1569.00
Ep:201 step:1960(100114), a_t=[s=-0.26, t= 0.682450, b= 0.165092], r_t=[r= 0.91, prog= 2.15, pen=-1.24, r_old= 0.91], Reward=  17392.95 /  17321.21 /  24766.61, epsilon=  0.733, speed=  0.72, gear= 1, damage= 1569.00
Ep:201 step:1980(100134), a_t=[s=-0.14, t= 0.700010, b= 0.189311], r_t=[r= 0.88, prog= 2.12, pen=-1.24, r_old= 0.88], Reward=  17411.34 /  17339.59 /  24766.61, epsilon=  0.733, speed=  0.71, gear= 1, damage= 1569.00
=============================================================
 starting episode: 202/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:202 step:0(100154), a_t=[s= 1.00, t= 0.570225, b= 0.000000], r_t=[r= 0.38, prog= 0.38, pen=-0.00, r_old= 0.38], Reward=  0.38 /  0.38 /  24766.61, epsilon=  0.733, speed=  0.13, gear= 1, damage= 0.00
Ep:202 step:20(100174), a_t=[s= 0.04, t= 0.551866, b= 0.000000], r_t=[r= 120.52, prog= 176.39, pen=-55.86, r_old= 120.52], Reward=  1476.39 /  1476.39 /  24766.61, epsilon=  0.733, speed=  68.72, gear= 1, damage= 0.00
META = 1 ... out of track
=============================================================
 starting episode: 203/2000
Client connected on 3109..............
Ep:203 step:0(100178), a_t=[s= 0.35, t= 0.640087, b= 0.000000], r_t=[r= 0.25, prog= 0.25, pen=-0.00, r_old= 0.25], Reward=  0.25 /  0.25 /  24766.61, epsilon=  0.733, speed=  0.08, gear= 1, damage= 0.00
