=============================================================
 starting episode: 0/2000
Client connected on 3107..............
Ep:0 step:0(1), a_t=[s=-0.10, t= 0.491327, b= 0.000000], r_t=[r= 0.38, prog= 0.38, pen=-0.00, r_old= 0.38], Reward=  0.38 /  0.38 / -inf, epsilon=  1.000, speed=  0.13, gear= 0, damage= 0.00
Ep:1 step:960(2067), a_t=[s=-0.30, t= 0.448641, b= 0.000000], r_t=[r= 6.57, prog= 16.76, pen=-10.20, r_old= 6.57], Reward=  2380.69 /  2380.18 /  2520.80, epsilon=  0.993, speed=  5.68, gear= 1, damage= 595.00
Ep:1 step:980(2087), a_t=[s=-0.66, t= 0.654201, b= 0.000000], r_t=[r= 1.62, prog= 4.72, pen=-3.10, r_old= 1.62], Reward=  2380.83 /  2367.06 /  2520.80, epsilon=  0.993, speed=  1.65, gear= 1, damage= 676.00
Ep:1 step:1000(2107), a_t=[s=-0.86, t= 0.656598, b= 0.000000], r_t=[r= 2.43, prog= 6.42, pen=-3.99, r_old= 2.43], Reward=  2445.36 /  2431.58 /  2520.80, epsilon=  0.993, speed=  2.19, gear= 1, damage= 676.00
Ep:1 step:1020(2127), a_t=[s=-0.06, t= 0.275092, b= 0.000000], r_t=[r= 6.87, prog= 17.81, pen=-10.94, r_old= 6.87], Reward=  2543.42 /  2529.64 /  2520.80, epsilon=  0.993, speed=  6.05, gear= 1, damage= 676.00
Ep:1 step:1040(2147), a_t=[s= 0.14, t= 0.471488, b= 0.000000], r_t=[r= 4.58, prog= 11.86, pen=-7.27, r_old= 4.58], Reward=  2619.54 /  2605.76 /  2520.80, epsilon=  0.993, speed=  4.03, gear= 1, damage= 676.00
Ep:1 step:1060(2167), a_t=[s= 0.14, t= 0.408295, b= 0.000000], r_t=[r= 7.01, prog= 17.80, pen=-10.79, r_old= 7.01], Reward=  2714.63 /  2700.85 /  2520.80, epsilon=  0.993, speed=  6.02, gear= 1, damage= 676.00
Ep:1 step:1080(2187), a_t=[s= 0.57, t= 0.571946, b= 0.000000], r_t=[r= 3.76, prog= 10.41, pen=-6.65, r_old= 3.76], Reward=  2679.35 /  2656.84 /  2520.80, epsilon=  0.993, speed=  3.59, gear= 1, damage= 776.00
Ep:1 step:1100(2207), a_t=[s=-0.54, t= 0.416906, b= 0.000000], r_t=[r= 3.27, prog= 8.64, pen=-5.37, r_old= 3.27], Reward=  2764.89 /  2742.39 /  2520.80, epsilon=  0.993, speed=  2.95, gear= 1, damage= 776.00
Ep:1 step:1120(2227), a_t=[s=-1.00, t= 0.479526, b= 0.000000], r_t=[r=-7.78, prog= 26.26, pen=-34.03, r_old=-17.00], Reward=  2891.12 /  2859.39 /  2520.80, epsilon=  0.993, speed=  9.11, gear= 1, damage= 793.00
Ep:1 step:1140(2247), a_t=[s= 0.97, t= 0.519137, b= 0.000000], r_t=[r= 1.96, prog= 6.81, pen=-4.85, r_old= 1.96], Reward=  2916.47 /  2877.83 /  2520.80, epsilon=  0.993, speed=  2.47, gear= 1, damage= 800.00
Ep:1 step:1160(2267), a_t=[s= 0.35, t= 0.634072, b= 0.000000], r_t=[r= 1.88, prog= 5.93, pen=-4.05, r_old= 1.88], Reward=  2937.05 /  2898.41 /  2520.80, epsilon=  0.992, speed=  2.11, gear= 1, damage= 800.00
Ep:1 step:1180(2287), a_t=[s=-1.00, t= 0.468546, b= 0.000000], r_t=[r= 2.01, prog= 5.58, pen=-3.56, r_old= 2.01], Reward=  2988.16 /  2949.51 /  2520.80, epsilon=  0.992, speed=  1.92, gear= 1, damage= 800.00
Ep:1 step:1200(2307), a_t=[s=-0.65, t= 0.412377, b= 0.000000], r_t=[r= 7.14, prog= 19.81, pen=-12.66, r_old= 7.14], Reward=  3020.17 /  2974.15 /  2520.80, epsilon=  0.992, speed=  6.84, gear= 1, damage= 867.00
Ep:1 step:1220(2327), a_t=[s=-1.00, t= 0.446924, b= 0.000000], r_t=[r= 0.58, prog= 1.83, pen=-1.25, r_old= 0.58], Reward=  2925.25 /  2871.58 /  2520.80, epsilon=  0.992, speed=  0.65, gear= 1, damage= 993.00
Ep:1 step:1240(2347), a_t=[s=-0.35, t= 0.765511, b= 0.000000], r_t=[r= 2.46, prog= 7.18, pen=-4.72, r_old= 2.46], Reward=  2951.68 /  2898.01 /  2520.80, epsilon=  0.992, speed=  2.51, gear= 1, damage= 993.00
Ep:1 step:1260(2367), a_t=[s= 0.01, t= 0.526485, b= 0.000000], r_t=[r= 3.96, prog= 10.79, pen=-6.83, r_old= 3.96], Reward=  3006.46 /  2949.91 /  2520.80, epsilon=  0.992, speed=  3.71, gear= 1, damage= 1009.00
Ep:1 step:1280(2387), a_t=[s=-0.08, t= 0.529851, b= 0.000000], r_t=[r= 2.78, prog= 8.60, pen=-5.82, r_old= 2.78], Reward=  3056.31 /  2995.28 /  2520.80, epsilon=  0.992, speed=  3.04, gear= 1, damage= 1047.00
Ep:1 step:1300(2407), a_t=[s=-0.72, t= 0.527568, b= 0.000000], r_t=[r= 2.11, prog= 5.90, pen=-3.79, r_old= 2.11], Reward=  3115.16 /  3054.12 /  2520.80, epsilon=  0.992, speed=  2.04, gear= 1, damage= 1047.00
Ep:1 step:1320(2427), a_t=[s= 0.03, t= 0.475165, b= 0.000000], r_t=[r= 6.91, prog= 18.01, pen=-11.10, r_old= 6.91], Reward=  3169.03 /  3107.99 /  2520.80, epsilon=  0.992, speed=  6.13, gear= 1, damage= 1047.00
Ep:1 step:1340(2447), a_t=[s= 0.88, t= 0.512594, b= 0.000000], r_t=[r= 2.79, prog= 18.50, pen=-15.71, r_old= 2.79], Reward=  3381.97 /  3320.93 /  2520.80, epsilon=  0.992, speed=  7.51, gear= 1, damage= 1047.00
Ep:1 step:1360(2467), a_t=[s= 0.86, t= 0.351324, b= 0.000000], r_t=[r= 0.61, prog= 2.41, pen=-1.80, r_old= 0.61], Reward=  3399.42 /  3338.38 /  2520.80, epsilon=  0.992, speed=  0.90, gear= 1, damage= 1047.00
Ep:1 step:1380(2487), a_t=[s=-0.66, t= 0.473172, b= 0.000000], r_t=[r= 0.62, prog= 2.08, pen=-1.47, r_old= 0.62], Reward=  3415.44 /  3354.41 /  2520.80, epsilon=  0.992, speed=  0.75, gear= 1, damage= 1047.00
Ep:1 step:1400(2507), a_t=[s=-0.76, t= 0.462227, b= 0.000000], r_t=[r= 0.77, prog= 2.39, pen=-1.62, r_old= 0.77], Reward=  3436.21 /  3375.17 /  2520.80, epsilon=  0.992, speed=  0.85, gear= 1, damage= 1047.00
Ep:1 step:1420(2527), a_t=[s=-1.00, t= 0.606499, b= 0.000000], r_t=[r= 2.23, prog= 6.33, pen=-4.11, r_old= 2.23], Reward=  3473.56 /  3412.52 /  2520.80, epsilon=  0.992, speed=  2.20, gear= 1, damage= 1047.00
Ep:1 step:1440(2547), a_t=[s= 0.75, t= 0.618027, b= 0.000000], r_t=[r= 3.85, prog= 10.94, pen=-7.08, r_old= 3.85], Reward=  3514.29 /  3453.26 /  2520.80, epsilon=  0.992, speed=  3.79, gear= 1, damage= 1047.00
Ep:1 step:1460(2567), a_t=[s=-0.24, t= 0.449222, b= 0.000000], r_t=[r= 2.51, prog= 6.78, pen=-4.27, r_old= 2.51], Reward=  3562.53 /  3501.49 /  2520.80, epsilon=  0.991, speed=  2.32, gear= 1, damage= 1047.00
Ep:1 step:1480(2587), a_t=[s=-1.00, t= 0.513040, b= 0.000000], r_t=[r=-7.26, prog= 40.37, pen=-47.63, r_old=-22.00], Reward=  3710.51 /  3634.73 /  2520.80, epsilon=  0.991, speed=  13.88, gear= 1, damage= 1069.00
Ep:1 step:1500(2607), a_t=[s= 1.00, t= 0.698411, b= 0.000000], r_t=[r= 0.01, prog= 1.43, pen=-1.42, r_old= 0.01], Reward=  3676.30 /  3584.42 /  2520.80, epsilon=  0.991, speed=  0.65, gear= 1, damage= 1119.00
Ep:1 step:1520(2627), a_t=[s=-0.68, t= 0.561691, b= 0.000000], r_t=[r= 0.04, prog= 0.68, pen=-0.64, r_old= 0.04], Reward=  3676.72 /  3584.85 /  2520.80, epsilon=  0.991, speed=  0.30, gear= 1, damage= 1119.00
Ep:1 step:1540(2647), a_t=[s=-0.19, t= 0.665852, b= 0.000000], r_t=[r= 0.07, prog= 0.77, pen=-0.71, r_old= 0.07], Reward=  3677.75 /  3585.87 /  2520.80, epsilon=  0.991, speed=  0.33, gear= 1, damage= 1119.00
Ep:1 step:1560(2667), a_t=[s=-1.00, t= 0.535779, b= 0.000000], r_t=[r= 0.14, prog= 1.01, pen=-0.87, r_old= 0.14], Reward=  3680.51 /  3588.64 /  2520.80, epsilon=  0.991, speed=  0.41, gear= 1, damage= 1119.00
Ep:1 step:1580(2687), a_t=[s= 0.53, t= 0.299013, b= 0.000000], r_t=[r= 0.17, prog= 0.97, pen=-0.80, r_old= 0.17], Reward=  3683.83 /  3591.96 /  2520.80, epsilon=  0.991, speed=  0.39, gear= 1, damage= 1119.00
Ep:1 step:1600(2707), a_t=[s=-1.00, t= 0.739336, b= 0.000000], r_t=[r= 0.46, prog= 2.07, pen=-1.61, r_old= 0.46], Reward=  3690.38 /  3598.51 /  2520.80, epsilon=  0.991, speed=  0.79, gear= 1, damage= 1119.00
Ep:1 step:1620(2727), a_t=[s=-1.00, t= 0.505673, b= 0.000000], r_t=[r= 0.55, prog= 2.13, pen=-1.58, r_old= 0.55], Reward=  3699.03 /  3607.16 /  2520.80, epsilon=  0.991, speed=  0.79, gear= 1, damage= 1119.00
Ep:1 step:1640(2747), a_t=[s=-0.16, t= 0.535683, b= 0.000000], r_t=[r= 1.62, prog= 5.16, pen=-3.53, r_old= 1.62], Reward=  3720.36 /  3628.49 /  2520.80, epsilon=  0.991, speed=  1.84, gear= 1, damage= 1119.00
Ep:1 step:1660(2767), a_t=[s= 0.09, t= 0.490182, b= 0.000000], r_t=[r= 2.41, prog= 6.84, pen=-4.42, r_old= 2.41], Reward=  3754.35 /  3662.47 /  2520.80, epsilon=  0.991, speed=  2.37, gear= 1, damage= 1119.00
Ep:1 step:1680(2787), a_t=[s=-1.00, t= 0.631739, b= 0.000000], r_t=[r= 2.78, prog= 7.62, pen=-4.83, r_old= 2.78], Reward=  3802.29 /  3710.42 /  2520.80, epsilon=  0.991, speed=  2.62, gear= 1, damage= 1119.00
Ep:1 step:1700(2807), a_t=[s=-1.00, t= 0.421225, b= 0.000000], r_t=[r= 0.60, prog= 1.83, pen=-1.23, r_old= 0.60], Reward=  3857.30 /  3762.67 /  2520.80, epsilon=  0.991, speed=  0.65, gear= 1, damage= 1141.00
Ep:1 step:1720(2827), a_t=[s=-0.78, t= 0.640412, b= 0.000000], r_t=[r= 2.32, prog= 6.55, pen=-4.22, r_old= 2.32], Reward=  3891.76 /  3797.12 /  2520.80, epsilon=  0.991, speed=  2.27, gear= 1, damage= 1141.00
Ep:1 step:1740(2847), a_t=[s=-1.00, t= 0.346165, b= 0.000000], r_t=[r= 4.69, prog= 12.44, pen=-7.76, r_old= 4.69], Reward=  3941.17 /  3846.54 /  2520.80, epsilon=  0.991, speed=  4.25, gear= 1, damage= 1141.00
Ep:1 step:1760(2867), a_t=[s=-1.00, t= 0.298262, b= 0.000000], r_t=[r= 6.90, prog= 17.87, pen=-10.96, r_old= 6.90], Reward=  4029.67 /  3935.04 /  2520.80, epsilon=  0.990, speed=  6.07, gear= 1, damage= 1141.00
Ep:1 step:1780(2887), a_t=[s=-0.60, t= 0.406625, b= 0.000000], r_t=[r= 2.26, prog= 5.96, pen=-3.70, r_old= 2.26], Reward=  4082.00 /  3984.74 /  2520.80, epsilon=  0.990, speed=  2.03, gear= 1, damage= 1159.00
Ep:1 step:1800(2907), a_t=[s=-0.50, t= 0.658097, b= 0.000000], r_t=[r=-48.41, prog= 12.40, pen=-60.81, r_old=-53.00], Reward=  4098.21 /  3996.36 /  2520.80, epsilon=  0.990, speed=  4.25, gear= 1, damage= 1212.00
Ep:1 step:1820(2927), a_t=[s=-1.00, t= 0.274789, b= 0.000000], r_t=[r= 0.55, prog= 1.61, pen=-1.06, r_old= 0.55], Reward=  4083.58 /  3975.10 /  2520.80, epsilon=  0.990, speed=  0.56, gear= 1, damage= 1277.00
Ep:1 step:1840(2947), a_t=[s=-1.00, t= 0.535660, b= 0.000000], r_t=[r= 1.34, prog= 3.89, pen=-2.54, r_old= 1.34], Reward=  4116.45 /  4004.66 /  2520.80, epsilon=  0.990, speed=  1.35, gear= 1, damage= 1286.00
Ep:1 step:1860(2967), a_t=[s=-0.57, t= 0.616622, b= 0.000000], r_t=[r= 2.96, prog= 7.87, pen=-4.91, r_old= 2.96], Reward=  4169.74 /  4057.95 /  2520.80, epsilon=  0.990, speed=  2.69, gear= 1, damage= 1286.00
Ep:1 step:1880(2987), a_t=[s= 0.43, t= 0.541750, b= 0.000000], r_t=[r= 2.10, prog= 5.77, pen=-3.67, r_old= 2.10], Reward=  4211.72 /  4099.93 /  2520.80, epsilon=  0.990, speed=  1.99, gear= 1, damage= 1286.00
Ep:1 step:1900(3007), a_t=[s= 1.00, t= 0.588637, b= 0.000000], r_t=[r= 8.03, prog= 20.37, pen=-12.34, r_old= 8.03], Reward=  4262.04 /  4150.25 /  2520.80, epsilon=  0.990, speed=  6.90, gear= 1, damage= 1286.00
Ep:1 step:1920(3027), a_t=[s=-0.52, t= 0.522035, b= 0.000000], r_t=[r= 1.77, prog= 5.33, pen=-3.55, r_old= 1.77], Reward=  4288.36 /  4173.65 /  2520.80, epsilon=  0.990, speed=  1.87, gear= 1, damage= 1322.00
Ep:1 step:1940(3047), a_t=[s= 0.96, t= 0.597760, b= 0.000000], r_t=[r= 2.11, prog= 6.02, pen=-3.92, r_old= 2.11], Reward=  4322.55 /  4207.83 /  2520.80, epsilon=  0.990, speed=  2.09, gear= 1, damage= 1322.00
Ep:1 step:1960(3067), a_t=[s=-1.00, t= 0.472294, b= 0.000000], r_t=[r= 1.85, prog= 5.11, pen=-3.26, r_old= 1.85], Reward=  4360.52 /  4245.80 /  2520.80, epsilon=  0.990, speed=  1.76, gear= 1, damage= 1322.00
Ep:1 step:1980(3087), a_t=[s=-0.96, t= 0.455703, b= 0.000000], r_t=[r= 1.12, prog= 3.07, pen=-1.96, r_old= 1.12], Reward=  4397.24 /  4282.53 /  2520.80, epsilon=  0.990, speed=  1.06, gear= 1, damage= 1322.00
=============================================================
 starting episode: 2/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:2 step:0(3107), a_t=[s=-0.12, t= 0.720377, b= 0.000000], r_t=[r= 0.46, prog= 0.46, pen=-0.00, r_old= 0.46], Reward=  0.46 /  0.46 /  4443.49, epsilon=  0.990, speed=  0.15, gear= 1, damage= 0.00
Ep:2 step:20(3127), a_t=[s=-1.00, t= 0.429843, b= 0.000000], r_t=[r= 20.70, prog= 63.59, pen=-42.89, r_old= 20.70], Reward=  538.79 /  538.79 /  4443.49, epsilon=  0.990, speed=  28.15, gear= 1, damage= 0.00
Ep:2 step:40(3147), a_t=[s= 1.00, t= 0.480388, b= 0.000000], r_t=[r=-0.26, prog= 0.03, pen=-0.29, r_old=-0.26], Reward= -270.47 / -267.13 /  4443.49, epsilon=  0.990, speed=  0.10, gear= 1, damage= 651.00
Ep:2 step:60(3167), a_t=[s= 0.14, t= 0.501061, b= 0.000000], r_t=[r=-0.07, prog= 0.01, pen=-0.07, r_old=-0.07], Reward= -272.97 / -269.64 /  4443.49, epsilon=  0.989, speed=  0.02, gear= 1, damage= 651.00
Ep:2 step:80(3187), a_t=[s= 0.37, t= 0.711454, b= 0.000000], r_t=[r=-0.25, prog= 0.03, pen=-0.27, r_old=-0.25], Reward= -276.31 / -272.98 /  4443.49, epsilon=  0.989, speed=  0.09, gear= 1, damage= 651.00
Ep:2 step:100(3207), a_t=[s= 1.00, t= 0.472692, b= 0.000000], r_t=[r= 0.02, prog=-0.01, pen= 0.02, r_old= 0.02], Reward= -279.55 / -276.22 /  4443.49, epsilon=  0.989, speed= -0.02, gear= 1, damage= 651.00
Ep:2 step:120(3227), a_t=[s= 0.38, t= 0.458082, b= 0.000000], r_t=[r=-0.44, prog= 0.04, pen=-0.48, r_old=-0.44], Reward= -282.48 / -279.15 /  4443.49, epsilon=  0.989, speed=  0.16, gear= 1, damage= 651.00
Ep:2 step:140(3247), a_t=[s= 1.00, t= 0.495967, b= 0.000000], r_t=[r=-0.36, prog= 0.03, pen=-0.39, r_old=-0.36], Reward= -286.52 / -283.19 /  4443.49, epsilon=  0.989, speed=  0.13, gear= 1, damage= 651.00
Ep:2 step:160(3267), a_t=[s= 0.73, t= 0.433456, b= 0.000000], r_t=[r=-0.13, prog= 0.01, pen=-0.14, r_old=-0.13], Reward= -292.63 / -289.30 /  4443.49, epsilon=  0.989, speed=  0.05, gear= 1, damage= 651.00
Ep:2 step:180(3287), a_t=[s=-0.22, t= 0.478049, b= 0.000000], r_t=[r=-0.23, prog= 0.01, pen=-0.24, r_old=-0.23], Reward= -295.92 / -292.59 /  4443.49, epsilon=  0.989, speed=  0.08, gear= 1, damage= 651.00
Ep:2 step:200(3307), a_t=[s= 0.40, t= 0.672429, b= 0.000000], r_t=[r=-0.61, prog= 0.03, pen=-0.64, r_old=-0.61], Reward= -300.21 / -296.88 /  4443.49, epsilon=  0.989, speed=  0.21, gear= 1, damage= 651.00
Ep:2 step:220(3327), a_t=[s= 0.36, t= 0.554514, b= 0.000000], r_t=[r= 0.07, prog=-0.01, pen= 0.07, r_old= 0.07], Reward= -302.15 / -298.81 /  4443.49, epsilon=  0.989, speed= -0.07, gear= 1, damage= 651.00
Ep:2 step:240(3347), a_t=[s= 0.85, t= 0.543085, b= 0.000000], r_t=[r= 0.20, prog=-0.02, pen= 0.22, r_old= 0.20], Reward= -305.22 / -301.88 /  4443.49, epsilon=  0.989, speed= -0.21, gear= 1, damage= 651.00
Ep:2 step:260(3367), a_t=[s=-0.74, t= 0.430858, b= 0.000000], r_t=[r=-0.04, prog= 0.00, pen=-0.04, r_old=-0.04], Reward= -308.12 / -304.79 /  4443.49, epsilon=  0.989, speed=  0.01, gear= 1, damage= 651.00
Ep:2 step:280(3387), a_t=[s= 1.00, t= 0.440985, b= 0.000000], r_t=[r=-0.46, prog= 0.00, pen=-0.46, r_old=-0.46], Reward= -310.84 / -307.51 /  4443.49, epsilon=  0.989, speed=  0.15, gear= 1, damage= 651.00
META = 1 ... Running backwards
=============================================================
 starting episode: 3/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:3 step:0(3394), a_t=[s= 0.69, t= 0.525440, b= 0.000000], r_t=[r= 0.82, prog= 0.82, pen=-0.00, r_old= 0.82], Reward=  0.82 /  0.82 /  4443.49, epsilon=  0.989, speed=  0.27, gear= 1, damage= 0.00
Ep:3 step:20(3414), a_t=[s= 1.00, t= 0.479637, b= 0.000000], r_t=[r= 78.33, prog= 108.31, pen=-29.98, r_old= 78.33], Reward=  991.06 /  991.06 /  4443.49, epsilon=  0.989, speed=  39.55, gear= 1, damage= 0.00
Ep:3 step:40(3434), a_t=[s=-0.16, t= 0.496509, b= 0.000000], r_t=[r=-0.06, prog= 0.17, pen=-0.23, r_old=-0.06], Reward=  1168.58 /  1148.64 /  4443.49, epsilon=  0.989, speed=  0.10, gear= 1, damage= 55.00
Ep:3 step:60(3454), a_t=[s= 1.00, t= 0.614378, b= 0.000000], r_t=[r=-0.07, prog= 0.30, pen=-0.38, r_old=-0.07], Reward=  1166.57 /  1146.63 /  4443.49, epsilon=  0.988, speed=  0.17, gear= 1, damage= 55.00
Ep:3 step:80(3474), a_t=[s= 0.55, t= 0.533691, b= 0.000000], r_t=[r=-0.06, prog= 0.61, pen=-0.68, r_old=-0.06], Reward=  1164.68 /  1144.74 /  4443.49, epsilon=  0.988, speed=  0.30, gear= 1, damage= 55.00
Ep:3 step:100(3494), a_t=[s= 0.50, t= 0.376055, b= 0.000000], r_t=[r=-0.02, prog= 0.39, pen=-0.41, r_old=-0.02], Reward=  1163.95 /  1144.01 /  4443.49, epsilon=  0.988, speed=  0.19, gear= 1, damage= 55.00
Ep:3 step:120(3514), a_t=[s=-0.87, t= 0.521703, b= 0.000000], r_t=[r=-0.01, prog= 1.10, pen=-1.11, r_old=-0.01], Reward=  1163.61 /  1143.67 /  4443.49, epsilon=  0.988, speed=  0.51, gear= 1, damage= 55.00
Ep:3 step:140(3534), a_t=[s= 0.68, t= 0.272294, b= 0.000000], r_t=[r= 0.01, prog= 0.36, pen=-0.35, r_old= 0.01], Reward=  1163.79 /  1143.86 /  4443.49, epsilon=  0.988, speed=  0.16, gear= 1, damage= 55.00
Ep:3 step:160(3554), a_t=[s= 0.45, t= 0.483269, b= 0.000000], r_t=[r= 0.04, prog= 0.56, pen=-0.52, r_old= 0.04], Reward=  1164.51 /  1144.57 /  4443.49, epsilon=  0.988, speed=  0.24, gear= 1, damage= 55.00
Ep:3 step:180(3574), a_t=[s= 0.04, t= 0.436278, b= 0.000000], r_t=[r= 0.06, prog= 0.46, pen=-0.40, r_old= 0.06], Reward=  1166.24 /  1146.30 /  4443.49, epsilon=  0.988, speed=  0.19, gear= 1, damage= 55.00
Ep:3 step:200(3594), a_t=[s=-0.24, t= 0.461115, b= 0.000000], r_t=[r= 0.29, prog= 1.70, pen=-1.41, r_old= 0.29], Reward=  1169.92 /  1149.98 /  4443.49, epsilon=  0.988, speed=  0.68, gear= 1, damage= 55.00
Ep:3 step:220(3614), a_t=[s= 1.00, t= 0.557646, b= 0.000000], r_t=[r= 0.59, prog= 2.62, pen=-2.04, r_old= 0.59], Reward=  1177.90 /  1157.96 /  4443.49, epsilon=  0.988, speed=  1.00, gear= 1, damage= 55.00
Ep:3 step:240(3634), a_t=[s=-0.71, t= 0.491827, b= 0.000000], r_t=[r= 1.00, prog= 3.63, pen=-2.63, r_old= 1.00], Reward=  1191.79 /  1171.85 /  4443.49, epsilon=  0.988, speed=  1.33, gear= 1, damage= 55.00
Ep:3 step:260(3654), a_t=[s= 1.00, t= 0.551398, b= 0.000000], r_t=[r= 0.82, prog= 2.63, pen=-1.81, r_old= 0.82], Reward=  1209.56 /  1189.62 /  4443.49, epsilon=  0.988, speed=  0.94, gear= 1, damage= 55.00
Ep:3 step:280(3674), a_t=[s= 0.19, t= 0.444305, b= 0.000000], r_t=[r= 1.46, prog= 4.32, pen=-2.86, r_old= 1.46], Reward=  1239.82 /  1219.88 /  4443.49, epsilon=  0.988, speed=  1.51, gear= 1, damage= 55.00
Ep:3 step:300(3694), a_t=[s=-1.00, t= 0.588377, b= 0.000000], r_t=[r= 4.06, prog= 11.43, pen=-7.37, r_old= 4.06], Reward=  1290.37 /  1254.03 /  4443.49, epsilon=  0.988, speed=  3.95, gear= 1, damage= 78.00
Ep:3 step:320(3714), a_t=[s=-0.26, t= 0.485336, b= 0.000000], r_t=[r= 2.96, prog= 7.90, pen=-4.94, r_old= 2.96], Reward=  1347.42 /  1306.93 /  4443.49, epsilon=  0.988, speed=  2.70, gear= 1, damage= 81.00
Ep:3 step:340(3734), a_t=[s=-1.00, t= 0.465767, b= 0.000000], r_t=[r= 5.14, prog= 13.13, pen=-7.99, r_old= 5.14], Reward=  1407.58 /  1367.08 /  4443.49, epsilon=  0.988, speed=  4.45, gear= 1, damage= 81.00
Ep:3 step:360(3754), a_t=[s= 0.78, t= 0.313962, b= 0.000000], r_t=[r= 0.69, prog= 2.30, pen=-1.62, r_old= 0.69], Reward=  1358.52 /  1301.23 /  4443.49, epsilon=  0.987, speed=  0.83, gear= 1, damage= 244.00
Ep:3 step:380(3774), a_t=[s= 0.63, t= 0.678146, b= 0.000000], r_t=[r= 3.72, prog= 10.82, pen=-7.10, r_old= 3.72], Reward=  1388.66 /  1331.37 /  4443.49, epsilon=  0.987, speed=  3.77, gear= 1, damage= 244.00
Ep:3 step:400(3794), a_t=[s= 0.34, t= 0.668644, b= 0.000000], r_t=[r= 3.28, prog= 11.16, pen=-7.88, r_old= 3.28], Reward=  1429.33 /  1353.04 /  4443.49, epsilon=  0.987, speed=  4.03, gear= 1, damage= 315.00
Ep:3 step:420(3814), a_t=[s=-0.86, t= 0.534106, b= 0.000000], r_t=[r= 4.30, prog= 12.46, pen=-8.16, r_old= 4.30], Reward=  1462.22 /  1385.94 /  4443.49, epsilon=  0.987, speed=  4.34, gear= 1, damage= 315.00
Ep:3 step:440(3834), a_t=[s=-1.00, t= 0.578006, b= 0.000000], r_t=[r= 4.49, prog= 12.07, pen=-7.59, r_old= 4.49], Reward=  1483.71 /  1394.03 /  4443.49, epsilon=  0.987, speed=  4.13, gear= 1, damage= 375.00
Ep:3 step:460(3854), a_t=[s= 1.00, t= 0.513654, b= 0.000000], r_t=[r= 5.58, prog= 14.81, pen=-9.23, r_old= 5.58], Reward=  1550.81 /  1457.65 /  4443.49, epsilon=  0.987, speed=  5.06, gear= 1, damage= 396.00
Ep:3 step:480(3874), a_t=[s= 1.00, t= 0.568176, b= 0.000000], r_t=[r= 3.67, prog= 9.66, pen=-5.99, r_old= 3.67], Reward=  1616.63 /  1523.47 /  4443.49, epsilon=  0.987, speed=  3.29, gear= 1, damage= 396.00
Ep:3 step:500(3894), a_t=[s= 0.17, t= 0.600900, b= 0.000000], r_t=[r= 5.68, prog= 14.57, pen=-8.89, r_old= 5.68], Reward=  1682.37 /  1589.21 /  4443.49, epsilon=  0.987, speed=  4.94, gear= 1, damage= 396.00
Ep:3 step:520(3914), a_t=[s= 0.18, t= 0.530798, b= 0.000000], r_t=[r= 5.37, prog= 13.93, pen=-8.56, r_old= 5.37], Reward=  1785.72 /  1692.56 /  4443.49, epsilon=  0.987, speed=  4.73, gear= 1, damage= 396.00
Ep:3 step:540(3934), a_t=[s=-0.09, t= 0.550957, b= 0.000000], r_t=[r= 2.70, prog= 7.59, pen=-4.89, r_old= 2.70], Reward=  1784.24 /  1684.59 /  4443.49, epsilon=  0.987, speed=  2.63, gear= 1, damage= 469.00
Ep:3 step:560(3954), a_t=[s=-0.98, t= 0.524768, b= 0.000000], r_t=[r= 4.02, prog= 10.87, pen=-6.84, r_old= 4.02], Reward=  1853.92 /  1748.84 /  4443.49, epsilon=  0.987, speed=  3.73, gear= 1, damage= 482.00
Ep:3 step:580(3974), a_t=[s= 0.56, t= 0.308529, b= 0.000000], r_t=[r= 2.52, prog= 6.61, pen=-4.09, r_old= 2.52], Reward=  1916.19 /  1811.11 /  4443.49, epsilon=  0.987, speed=  2.25, gear= 1, damage= 482.00
Ep:3 step:600(3994), a_t=[s=-0.72, t= 0.495410, b= 0.000000], r_t=[r= 10.18, prog= 28.94, pen=-18.76, r_old= 10.18], Reward=  2021.39 /  1902.40 /  4443.49, epsilon=  0.987, speed=  10.04, gear= 1, damage= 521.00
Ep:3 step:620(4014), a_t=[s= 1.00, t= 0.472715, b= 0.000000], r_t=[r= 0.57, prog= 1.82, pen=-1.24, r_old= 0.57], Reward=  2052.12 /  1918.09 /  4443.49, epsilon=  0.987, speed=  0.65, gear= 1, damage= 539.00
Ep:3 step:640(4034), a_t=[s= 0.62, t= 0.677573, b= 0.000000], r_t=[r= 1.47, prog= 4.25, pen=-2.78, r_old= 1.47], Reward=  2090.69 /  1956.66 /  4443.49, epsilon=  0.987, speed=  1.48, gear= 1, damage= 539.00
Ep:3 step:660(4054), a_t=[s= 1.00, t= 0.663367, b= 0.000000], r_t=[r= 2.64, prog= 7.24, pen=-4.60, r_old= 2.64], Reward=  2138.55 /  2004.52 /  4443.49, epsilon=  0.986, speed=  2.49, gear= 1, damage= 539.00
Ep:3 step:680(4074), a_t=[s=-0.66, t= 0.577029, b= 0.000000], r_t=[r= 31.31, prog= 93.70, pen=-62.39, r_old= 31.31], Reward=  2459.11 /  2325.08 /  4443.49, epsilon=  0.986, speed=  37.80, gear= 1, damage= 539.00
