=============================================================
 starting episode: 0/2000
Client connected on 3102..............
Ep:0 step:0(1), a_t=[s=-1.00, t= 0.427896, b= 0.000000], r_t=[r= 0.30, prog= 0.30, pen=-0.00, r_old= 0.30], Reward=  0.30 /  0.30 / -inf, epsilon=  1.000, speed=  0.10, gear= 0, damage= 0.00
Ep:1 step:180(2070), a_t=[s=-1.00, t= 0.526053, b= 0.000000], r_t=[r=-0.01, prog=-0.03, pen= 0.02, r_old=-0.01], Reward= -358.46 / -354.53 /  7426.18, epsilon=  0.993, speed= -0.02, gear= 1, damage= 722.00
Ep:1 step:200(2090), a_t=[s=-0.90, t= 0.570972, b= 0.000000], r_t=[r=-0.08, prog= 0.13, pen=-0.21, r_old=-0.08], Reward= -361.67 / -357.73 /  7426.18, epsilon=  0.993, speed=  0.07, gear= 1, damage= 722.00
Ep:1 step:220(2110), a_t=[s=-1.00, t= 0.562656, b= 0.000000], r_t=[r=-0.19, prog= 0.35, pen=-0.53, r_old=-0.19], Reward= -365.72 / -361.79 /  7426.18, epsilon=  0.993, speed=  0.19, gear= 1, damage= 722.00
Ep:1 step:240(2130), a_t=[s=-1.00, t= 0.605136, b= 0.000000], r_t=[r=-0.21, prog= 0.49, pen=-0.71, r_old=-0.21], Reward= -368.17 / -364.24 /  7426.18, epsilon=  0.993, speed=  0.25, gear= 1, damage= 722.00
Ep:1 step:260(2150), a_t=[s=-1.00, t= 0.427029, b= 0.000000], r_t=[r=-0.15, prog= 0.40, pen=-0.55, r_old=-0.15], Reward= -371.73 / -367.80 /  7426.18, epsilon=  0.993, speed=  0.20, gear= 1, damage= 722.00
Ep:1 step:280(2170), a_t=[s=-1.00, t= 0.467519, b= 0.000000], r_t=[r=-0.23, prog= 0.85, pen=-1.08, r_old=-0.23], Reward= -375.62 / -371.68 /  7426.18, epsilon=  0.993, speed=  0.40, gear= 1, damage= 722.00
Ep:1 step:300(2190), a_t=[s= 1.00, t= 0.616217, b= 0.000000], r_t=[r=-0.21, prog= 1.02, pen=-1.22, r_old=-0.21], Reward= -377.90 / -373.96 /  7426.18, epsilon=  0.993, speed=  0.46, gear= 1, damage= 722.00
Ep:1 step:320(2210), a_t=[s=-0.14, t= 0.639026, b= 0.000000], r_t=[r=-0.10, prog= 0.72, pen=-0.82, r_old=-0.10], Reward= -380.50 / -376.56 /  7426.18, epsilon=  0.993, speed=  0.31, gear= 1, damage= 722.00
Ep:1 step:340(2230), a_t=[s= 0.10, t= 0.646350, b= 0.000000], r_t=[r=-0.11, prog= 1.17, pen=-1.28, r_old=-0.11], Reward= -382.34 / -378.40 /  7426.18, epsilon=  0.993, speed=  0.49, gear= 1, damage= 722.00
Ep:1 step:360(2250), a_t=[s=-0.96, t= 0.548781, b= 0.000000], r_t=[r=-0.06, prog= 1.36, pen=-1.42, r_old=-0.06], Reward= -383.99 / -380.05 /  7426.18, epsilon=  0.992, speed=  0.55, gear= 1, damage= 722.00
Ep:1 step:380(2270), a_t=[s=-0.64, t= 0.400631, b= 0.029841], r_t=[r=-0.02, prog= 0.87, pen=-0.89, r_old=-0.02], Reward= -384.64 / -380.70 /  7426.18, epsilon=  0.992, speed=  0.35, gear= 1, damage= 722.00
Ep:1 step:400(2290), a_t=[s=-0.34, t= 0.508924, b= 0.000000], r_t=[r= 0.02, prog= 0.95, pen=-0.93, r_old= 0.02], Reward= -384.52 / -380.58 /  7426.18, epsilon=  0.992, speed=  0.37, gear= 1, damage= 722.00
Ep:1 step:420(2310), a_t=[s=-0.01, t= 0.657647, b= 0.000000], r_t=[r= 0.10, prog= 2.83, pen=-2.73, r_old= 0.10], Reward= -383.85 / -379.92 /  7426.18, epsilon=  0.992, speed=  1.08, gear= 1, damage= 722.00
Ep:1 step:440(2330), a_t=[s=-0.38, t= 0.548708, b= 0.000000], r_t=[r= 0.09, prog= 1.61, pen=-1.52, r_old= 0.09], Reward= -382.17 / -378.23 /  7426.18, epsilon=  0.992, speed=  0.61, gear= 1, damage= 722.00
Ep:1 step:460(2350), a_t=[s= 0.29, t= 0.596563, b= 0.000000], r_t=[r= 0.22, prog= 3.17, pen=-2.95, r_old= 0.22], Reward= -380.28 / -376.35 /  7426.18, epsilon=  0.992, speed=  1.18, gear= 1, damage= 722.00
Ep:1 step:480(2370), a_t=[s=-0.87, t= 0.436891, b= 0.000000], r_t=[r= 0.12, prog= 1.35, pen=-1.22, r_old= 0.12], Reward= -377.21 / -373.27 /  7426.18, epsilon=  0.992, speed=  0.50, gear= 1, damage= 722.00
Ep:1 step:500(2390), a_t=[s=-0.76, t= 0.571247, b= 0.000000], r_t=[r= 6.14, prog= 25.91, pen=-19.77, r_old= 6.14], Reward= -338.60 / -334.67 /  7426.18, epsilon=  0.992, speed=  8.77, gear= 1, damage= 722.00
Ep:1 step:520(2410), a_t=[s=-0.71, t= 0.547006, b= 0.000000], r_t=[r= 94.99, prog= 150.28, pen=-55.29, r_old= 94.99], Reward=  202.97 /  206.91 /  7426.18, epsilon=  0.992, speed=  53.12, gear= 1, damage= 722.00
Ep:1 step:540(2430), a_t=[s= 0.02, t= 0.331922, b= 0.000000], r_t=[r= 7.83, prog= 84.12, pen=-76.29, r_old= 7.83], Reward=  2056.60 /  2041.92 /  7426.18, epsilon=  0.992, speed=  35.77, gear= 1, damage= 882.00
Ep:1 step:560(2450), a_t=[s= 0.13, t= 0.588922, b= 0.000000], r_t=[r=-0.13, prog= 0.37, pen=-0.51, r_old=-0.13], Reward=  2015.56 /  2000.87 /  7426.18, epsilon=  0.992, speed=  0.22, gear= 1, damage= 882.00
Ep:1 step:580(2470), a_t=[s= 0.62, t= 0.273997, b= 0.000000], r_t=[r=-0.01, prog= 0.03, pen=-0.04, r_old=-0.01], Reward=  2013.69 /  1999.00 /  7426.18, epsilon=  0.992, speed=  0.02, gear= 1, damage= 882.00
Ep:1 step:600(2490), a_t=[s= 0.96, t= 0.386523, b= 0.000000], r_t=[r=-0.02, prog= 0.07, pen=-0.09, r_old=-0.02], Reward=  2012.25 /  1997.56 /  7426.18, epsilon=  0.992, speed=  0.04, gear= 1, damage= 882.00
Ep:1 step:620(2510), a_t=[s= 0.37, t= 0.443159, b= 0.000000], r_t=[r=-0.12, prog= 0.71, pen=-0.83, r_old=-0.12], Reward=  2010.84 /  1996.16 /  7426.18, epsilon=  0.992, speed=  0.37, gear= 1, damage= 882.00
Ep:1 step:640(2530), a_t=[s= 0.38, t= 0.458571, b= 0.000000], r_t=[r=-0.01, prog= 0.16, pen=-0.18, r_old=-0.01], Reward=  2009.72 /  1995.03 /  7426.18, epsilon=  0.992, speed=  0.08, gear= 1, damage= 882.00
Ep:1 step:660(2550), a_t=[s=-0.28, t= 0.547054, b= 0.000000], r_t=[r=-0.02, prog= 0.79, pen=-0.81, r_old=-0.02], Reward=  2009.10 /  1994.41 /  7426.18, epsilon=  0.991, speed=  0.37, gear= 1, damage= 882.00
Ep:1 step:680(2570), a_t=[s= 0.91, t= 0.458128, b= 0.000000], r_t=[r= 0.02, prog= 0.48, pen=-0.46, r_old= 0.02], Reward=  2009.25 /  1994.56 /  7426.18, epsilon=  0.991, speed=  0.21, gear= 1, damage= 882.00
Ep:1 step:700(2590), a_t=[s= 1.00, t= 0.412973, b= 0.000000], r_t=[r= 0.04, prog= 0.58, pen=-0.54, r_old= 0.04], Reward=  2009.98 /  1995.30 /  7426.18, epsilon=  0.991, speed=  0.25, gear= 1, damage= 882.00
Ep:1 step:720(2610), a_t=[s=-0.07, t= 0.415287, b= 0.000000], r_t=[r= 0.09, prog= 0.76, pen=-0.67, r_old= 0.09], Reward=  2011.72 /  1997.03 /  7426.18, epsilon=  0.991, speed=  0.32, gear= 1, damage= 882.00
Ep:1 step:740(2630), a_t=[s=-0.39, t= 0.539629, b= 0.000000], r_t=[r= 0.30, prog= 1.82, pen=-1.52, r_old= 0.30], Reward=  2015.28 /  2000.60 /  7426.18, epsilon=  0.991, speed=  0.73, gear= 1, damage= 882.00
Ep:1 step:760(2650), a_t=[s= 0.76, t= 0.373112, b= 0.000000], r_t=[r= 0.13, prog= 0.65, pen=-0.52, r_old= 0.13], Reward=  2021.16 /  2006.47 /  7426.18, epsilon=  0.991, speed=  0.25, gear= 1, damage= 882.00
Ep:1 step:780(2670), a_t=[s= 0.84, t= 0.451721, b= 0.000000], r_t=[r= 0.20, prog= 0.85, pen=-0.65, r_old= 0.20], Reward=  2028.64 /  2013.95 /  7426.18, epsilon=  0.991, speed=  0.32, gear= 1, damage= 882.00
Ep:1 step:800(2690), a_t=[s= 0.49, t= 0.402990, b= 0.000000], r_t=[r= 0.47, prog= 1.81, pen=-1.34, r_old= 0.47], Reward=  2038.42 /  2023.74 /  7426.18, epsilon=  0.991, speed=  0.67, gear= 1, damage= 882.00
Ep:1 step:820(2710), a_t=[s= 0.72, t= 0.499354, b= 0.000000], r_t=[r= 0.19, prog= 0.70, pen=-0.50, r_old= 0.19], Reward=  2050.28 /  2035.60 /  7426.18, epsilon=  0.991, speed=  0.26, gear= 1, damage= 882.00
Ep:1 step:840(2730), a_t=[s= 0.52, t= 0.511544, b= 0.000000], r_t=[r= 1.39, prog= 4.33, pen=-2.94, r_old= 1.39], Reward=  2073.68 /  2058.99 /  7426.18, epsilon=  0.991, speed=  1.53, gear= 1, damage= 882.00
Ep:1 step:860(2750), a_t=[s=-0.10, t= 0.535135, b= 0.000000], r_t=[r= 2.64, prog= 7.61, pen=-4.97, r_old= 2.64], Reward=  2104.03 /  2089.35 /  7426.18, epsilon=  0.991, speed=  2.65, gear= 1, damage= 882.00
Ep:1 step:880(2770), a_t=[s=-0.16, t= 0.472610, b= 0.000000], r_t=[r= 5.07, prog= 13.23, pen=-8.16, r_old= 5.07], Reward=  2165.22 /  2150.54 /  7426.18, epsilon=  0.991, speed=  4.50, gear= 1, damage= 882.00
Ep:1 step:900(2790), a_t=[s=-0.34, t= 0.481369, b= 0.000000], r_t=[r= 3.67, prog= 10.32, pen=-6.65, r_old= 3.67], Reward=  2309.59 /  2288.87 /  7426.18, epsilon=  0.991, speed=  3.57, gear= 1, damage= 890.00
Ep:1 step:920(2810), a_t=[s= 1.00, t= 0.493607, b= 0.000000], r_t=[r= 1.99, prog= 5.33, pen=-3.35, r_old= 1.99], Reward=  2367.36 /  2339.53 /  7426.18, epsilon=  0.991, speed=  1.83, gear= 1, damage= 896.00
Ep:1 step:940(2830), a_t=[s=-1.00, t= 0.621373, b= 0.000000], r_t=[r= 4.99, prog= 13.00, pen=-8.01, r_old= 4.99], Reward=  2410.38 /  2382.54 /  7426.18, epsilon=  0.991, speed=  4.42, gear= 1, damage= 896.00
Ep:1 step:960(2850), a_t=[s=-0.76, t= 0.505551, b= 0.000000], r_t=[r= 4.80, prog= 12.24, pen=-7.44, r_old= 4.80], Reward=  2496.73 /  2468.90 /  7426.18, epsilon=  0.990, speed=  4.15, gear= 1, damage= 896.00
Ep:1 step:980(2870), a_t=[s= 1.00, t= 0.520597, b= 0.000000], r_t=[r= 1.07, prog= 2.94, pen=-1.87, r_old= 1.07], Reward=  2580.28 /  2552.44 /  7426.18, epsilon=  0.990, speed=  1.01, gear= 1, damage= 896.00
Ep:1 step:1000(2890), a_t=[s= 0.92, t= 0.504733, b= 0.000000], r_t=[r= 2.62, prog= 6.92, pen=-4.30, r_old= 2.62], Reward=  2632.94 /  2605.11 /  7426.18, epsilon=  0.990, speed=  2.36, gear= 1, damage= 896.00
Ep:1 step:1020(2910), a_t=[s= 0.23, t= 0.529335, b= 0.000000], r_t=[r= 4.50, prog= 11.69, pen=-7.18, r_old= 4.50], Reward=  2705.48 /  2677.64 /  7426.18, epsilon=  0.990, speed=  3.97, gear= 1, damage= 896.00
Ep:1 step:1040(2930), a_t=[s= 0.17, t= 0.469380, b= 0.000000], r_t=[r= 4.80, prog= 12.36, pen=-7.56, r_old= 4.80], Reward=  2771.66 /  2743.82 /  7426.18, epsilon=  0.990, speed=  4.19, gear= 1, damage= 896.00
Ep:1 step:1060(2950), a_t=[s= 0.37, t= 0.461493, b= 0.000000], r_t=[r= 12.39, prog= 30.52, pen=-18.12, r_old= 12.39], Reward=  2886.08 /  2858.25 /  7426.18, epsilon=  0.990, speed=  10.27, gear= 1, damage= 896.00
Ep:1 step:1080(2970), a_t=[s=-0.56, t= 0.572804, b= 0.000000], r_t=[r= 3.83, prog= 10.85, pen=-7.02, r_old= 3.83], Reward=  3049.21 /  3009.64 /  7426.18, epsilon=  0.990, speed=  3.76, gear= 1, damage= 912.00
Ep:1 step:1100(2990), a_t=[s=-0.34, t= 0.427018, b= 0.000000], r_t=[r= 2.89, prog= 7.66, pen=-4.76, r_old= 2.89], Reward=  3116.57 /  3076.99 /  7426.18, epsilon=  0.990, speed=  2.61, gear= 1, damage= 912.00
Ep:1 step:1120(3010), a_t=[s= 0.93, t= 0.587097, b= 0.002564], r_t=[r= 0.86, prog= 2.58, pen=-1.72, r_old= 0.86], Reward=  3191.71 /  3145.73 /  7426.18, epsilon=  0.990, speed=  0.90, gear= 1, damage= 935.00
Ep:1 step:1140(3030), a_t=[s= 0.95, t= 0.656404, b= 0.000000], r_t=[r= 3.03, prog= 8.39, pen=-5.36, r_old= 3.03], Reward=  3234.87 /  3188.89 /  7426.18, epsilon=  0.990, speed=  2.89, gear= 1, damage= 935.00
Ep:1 step:1160(3050), a_t=[s= 0.59, t= 0.606869, b= 0.000000], r_t=[r= 3.75, prog= 9.91, pen=-6.16, r_old= 3.75], Reward=  3290.61 /  3244.63 /  7426.18, epsilon=  0.990, speed=  3.38, gear= 1, damage= 935.00
Ep:1 step:1180(3070), a_t=[s=-0.20, t= 0.662007, b= 0.000000], r_t=[r= 5.10, prog= 13.10, pen=-8.01, r_old= 5.10], Reward=  3368.78 /  3322.80 /  7426.18, epsilon=  0.990, speed=  4.44, gear= 1, damage= 935.00
Ep:1 step:1200(3090), a_t=[s=-0.39, t= 0.287241, b= 0.000000], r_t=[r= 6.00, prog= 15.56, pen=-9.56, r_old= 6.00], Reward=  3395.01 /  3343.62 /  7426.18, epsilon=  0.990, speed=  5.29, gear= 1, damage= 994.00
Ep:1 step:1220(3110), a_t=[s=-0.95, t= 0.394457, b= 0.000000], r_t=[r= 3.93, prog= 11.72, pen=-7.79, r_old= 3.93], Reward=  3417.74 /  3348.55 /  7426.18, epsilon=  0.990, speed=  4.11, gear= 1, damage= 1056.00
Ep:1 step:1240(3130), a_t=[s= 1.00, t= 0.464001, b= 0.000000], r_t=[r= 3.22, prog= 9.39, pen=-6.17, r_old= 3.22], Reward=  3465.82 /  3386.39 /  7426.18, epsilon=  0.990, speed=  3.28, gear= 1, damage= 1086.00
Ep:1 step:1260(3150), a_t=[s= 0.95, t= 0.549514, b= 0.000000], r_t=[r= 2.18, prog= 6.05, pen=-3.87, r_old= 2.18], Reward=  3526.25 /  3446.82 /  7426.18, epsilon=  0.989, speed=  2.09, gear= 1, damage= 1086.00
Ep:1 step:1280(3170), a_t=[s= 1.00, t= 0.584946, b= 0.000000], r_t=[r= 2.84, prog= 7.48, pen=-4.64, r_old= 2.84], Reward=  3583.98 /  3504.55 /  7426.18, epsilon=  0.989, speed=  2.55, gear= 1, damage= 1086.00
Ep:1 step:1300(3190), a_t=[s= 0.48, t= 0.378413, b= 0.000000], r_t=[r= 1.92, prog= 5.04, pen=-3.11, r_old= 1.92], Reward=  3636.46 /  3557.04 /  7426.18, epsilon=  0.989, speed=  1.71, gear= 1, damage= 1086.00
Ep:1 step:1320(3210), a_t=[s=-0.24, t= 0.492244, b= 0.000000], r_t=[r= 13.24, prog= 35.71, pen=-22.47, r_old= 13.24], Reward=  3825.02 /  3745.59 /  7426.18, epsilon=  0.989, speed=  12.24, gear= 1, damage= 1086.00
Ep:1 step:1340(3230), a_t=[s= 1.00, t= 0.309361, b= 0.000000], r_t=[r= 2.28, prog= 7.16, pen=-4.89, r_old= 2.28], Reward=  4067.68 /  3988.25 /  7426.18, epsilon=  0.989, speed=  2.54, gear= 1, damage= 1086.00
Ep:1 step:1360(3250), a_t=[s= 1.00, t= 0.681391, b= 0.000000], r_t=[r= 1.07, prog= 3.16, pen=-2.09, r_old= 1.07], Reward=  4094.76 /  4015.33 /  7426.18, epsilon=  0.989, speed=  1.11, gear= 1, damage= 1086.00
Ep:1 step:1380(3270), a_t=[s= 1.00, t= 0.586294, b= 0.000000], r_t=[r= 2.22, prog= 6.18, pen=-3.96, r_old= 2.22], Reward=  4130.72 /  4051.30 /  7426.18, epsilon=  0.989, speed=  2.13, gear= 1, damage= 1086.00
Ep:1 step:1400(3290), a_t=[s= 0.14, t= 0.594026, b= 0.000000], r_t=[r= 4.76, prog= 12.38, pen=-7.62, r_old= 4.76], Reward=  4196.62 /  4117.20 /  7426.18, epsilon=  0.989, speed=  4.21, gear= 1, damage= 1086.00
Ep:1 step:1420(3310), a_t=[s= 0.00, t= 0.504778, b= 0.000000], r_t=[r= 4.21, prog= 10.86, pen=-6.66, r_old= 4.21], Reward=  4259.56 /  4180.14 /  7426.18, epsilon=  0.989, speed=  3.69, gear= 1, damage= 1086.00
Ep:1 step:1440(3330), a_t=[s=-0.91, t= 0.741053, b= 0.000000], r_t=[r= 6.90, prog= 17.95, pen=-11.05, r_old= 6.90], Reward=  4283.12 /  4196.53 /  7426.18, epsilon=  0.989, speed=  6.11, gear= 1, damage= 1138.00
Ep:1 step:1460(3350), a_t=[s= 0.20, t= 0.616667, b= 0.000000], r_t=[r= 12.96, prog= 31.07, pen=-18.11, r_old= 12.96], Reward=  4406.59 /  4320.01 /  7426.18, epsilon=  0.989, speed=  10.42, gear= 1, damage= 1138.00
Ep:1 step:1480(3370), a_t=[s= 0.23, t= 0.532497, b= 0.000000], r_t=[r= 6.03, prog= 23.29, pen=-17.25, r_old= 6.03], Reward=  4673.87 /  4587.29 /  7426.18, epsilon=  0.989, speed=  8.66, gear= 1, damage= 1138.00
Ep:1 step:1500(3390), a_t=[s=-0.08, t= 0.278504, b= 0.000000], r_t=[r= 0.33, prog= 1.18, pen=-0.85, r_old= 0.33], Reward=  4692.96 /  4606.37 /  7426.18, epsilon=  0.989, speed=  0.43, gear= 1, damage= 1138.00
Ep:1 step:1520(3410), a_t=[s= 0.62, t= 0.482542, b= 0.000000], r_t=[r= 0.66, prog= 2.13, pen=-1.47, r_old= 0.66], Reward=  4710.68 /  4624.10 /  7426.18, epsilon=  0.989, speed=  0.76, gear= 1, damage= 1138.00
Ep:1 step:1540(3430), a_t=[s=-0.03, t= 0.533718, b= 0.000000], r_t=[r= 2.97, prog= 8.78, pen=-5.82, r_old= 2.97], Reward=  4737.63 /  4651.05 /  7426.18, epsilon=  0.989, speed=  3.08, gear= 1, damage= 1138.00
Ep:1 step:1560(3450), a_t=[s=-0.13, t= 0.465052, b= 0.000000], r_t=[r= 2.18, prog= 6.23, pen=-4.06, r_old= 2.18], Reward=  4767.49 /  4680.91 /  7426.18, epsilon=  0.988, speed=  2.17, gear= 1, damage= 1138.00
Ep:1 step:1580(3470), a_t=[s=-0.22, t= 0.455674, b= 0.000000], r_t=[r= 3.06, prog= 8.39, pen=-5.33, r_old= 3.06], Reward=  4822.01 /  4735.42 /  7426.18, epsilon=  0.988, speed=  2.89, gear= 1, damage= 1138.00
Ep:1 step:1600(3490), a_t=[s=-0.95, t= 0.325375, b= 0.000000], r_t=[r= 4.82, prog= 12.32, pen=-7.50, r_old= 4.82], Reward=  4902.72 /  4816.14 /  7426.18, epsilon=  0.988, speed=  4.18, gear= 1, damage= 1138.00
Ep:1 step:1620(3510), a_t=[s= 0.94, t= 0.442070, b= 0.000000], r_t=[r= 5.07, prog= 12.92, pen=-7.85, r_old= 5.07], Reward=  4959.27 /  4866.19 /  7426.18, epsilon=  0.988, speed=  4.37, gear= 1, damage= 1158.00
Ep:1 step:1640(3530), a_t=[s= 0.65, t= 0.697843, b= 0.000000], r_t=[r= 10.70, prog= 27.43, pen=-16.73, r_old= 10.70], Reward=  5171.96 /  5078.88 /  7426.18, epsilon=  0.988, speed=  9.30, gear= 1, damage= 1158.00
Ep:1 step:1660(3550), a_t=[s=-1.00, t= 0.840412, b= 0.000000], r_t=[r= 4.43, prog= 13.20, pen=-8.77, r_old= 4.43], Reward=  5318.66 /  5213.79 /  7426.18, epsilon=  0.988, speed=  4.63, gear= 1, damage= 1176.00
Ep:1 step:1680(3570), a_t=[s= 1.00, t= 0.500466, b= 0.000000], r_t=[r= 0.87, prog= 2.47, pen=-1.60, r_old= 0.87], Reward=  5353.86 /  5248.99 /  7426.18, epsilon=  0.988, speed=  0.86, gear= 1, damage= 1176.00
Ep:1 step:1700(3590), a_t=[s=-0.29, t= 0.545805, b= 0.000000], r_t=[r= 4.05, prog= 11.12, pen=-7.06, r_old= 4.05], Reward=  5388.35 /  5283.47 /  7426.18, epsilon=  0.988, speed=  3.82, gear= 1, damage= 1176.00
Ep:1 step:1720(3610), a_t=[s= 0.36, t= 0.287309, b= 0.000000], r_t=[r= 3.59, prog= 9.55, pen=-5.96, r_old= 3.59], Reward=  5437.21 /  5332.33 /  7426.18, epsilon=  0.988, speed=  3.26, gear= 1, damage= 1176.00
Ep:1 step:1740(3630), a_t=[s= 0.37, t= 0.328746, b= 0.000000], r_t=[r= 2.73, prog= 7.22, pen=-4.48, r_old= 2.73], Reward=  5509.31 /  5404.43 /  7426.18, epsilon=  0.988, speed=  2.46, gear= 1, damage= 1176.00
Ep:1 step:1760(3650), a_t=[s= 1.00, t= 0.434072, b= 0.000000], r_t=[r= 5.09, prog= 13.01, pen=-7.92, r_old= 5.09], Reward=  5589.80 /  5484.92 /  7426.18, epsilon=  0.988, speed=  4.41, gear= 1, damage= 1176.00
Ep:1 step:1780(3670), a_t=[s= 0.47, t= 0.362664, b= 0.000000], r_t=[r= 4.77, prog= 12.29, pen=-7.51, r_old= 4.77], Reward=  5668.92 /  5564.04 /  7426.18, epsilon=  0.988, speed=  4.17, gear= 1, damage= 1176.00
Ep:1 step:1800(3690), a_t=[s= 0.88, t= 0.479252, b= 0.019822], r_t=[r= 2.32, prog= 6.14, pen=-3.82, r_old= 2.32], Reward=  5750.89 /  5646.01 /  7426.18, epsilon=  0.988, speed=  2.10, gear= 1, damage= 1176.00
Ep:1 step:1820(3710), a_t=[s=-0.34, t= 0.567868, b= 0.000000], r_t=[r= 2.95, prog= 8.44, pen=-5.49, r_old= 2.95], Reward=  5815.94 /  5703.62 /  7426.18, epsilon=  0.988, speed=  2.93, gear= 1, damage= 1214.00
Ep:1 step:1840(3730), a_t=[s= 1.00, t= 0.440215, b= 0.000000], r_t=[r= 5.45, prog= 14.06, pen=-8.61, r_old= 5.45], Reward=  5895.80 /  5783.48 /  7426.18, epsilon=  0.988, speed=  4.77, gear= 1, damage= 1214.00
Ep:1 step:1860(3750), a_t=[s=-0.10, t= 0.578581, b= 0.000000], r_t=[r= 10.34, prog= 25.97, pen=-15.62, r_old= 10.34], Reward=  6015.66 /  5903.34 /  7426.18, epsilon=  0.987, speed=  8.77, gear= 1, damage= 1214.00
Ep:1 step:1880(3770), a_t=[s=-0.93, t= 0.459725, b= 0.000000], r_t=[r= 3.31, prog= 8.71, pen=-5.40, r_old= 3.31], Reward=  6108.34 /  5996.02 /  7426.18, epsilon=  0.987, speed=  2.97, gear= 1, damage= 1214.00
Ep:1 step:1900(3790), a_t=[s= 0.04, t= 0.513390, b= 0.000000], r_t=[r= 10.40, prog= 27.12, pen=-16.72, r_old= 10.40], Reward=  6272.92 /  6160.60 /  7426.18, epsilon=  0.987, speed=  9.22, gear= 1, damage= 1214.00
Ep:1 step:1920(3810), a_t=[s=-0.51, t= 0.454041, b= 0.000000], r_t=[r= 24.94, prog= 63.19, pen=-38.25, r_old= 24.94], Reward=  6513.91 /  6401.59 /  7426.18, epsilon=  0.987, speed=  21.52, gear= 1, damage= 1214.00
Ep:1 step:1940(3830), a_t=[s=-1.00, t= 0.768738, b= 0.023412], r_t=[r=-0.27, prog= 0.14, pen=-0.41, r_old=-0.27], Reward=  5859.44 /  5760.57 /  7426.18, epsilon=  0.987, speed=  0.17, gear= 1, damage= 1896.00
Ep:1 step:1960(3850), a_t=[s=-1.00, t= 0.412491, b= 0.059935], r_t=[r=-0.00, prog= 0.00, pen=-0.00, r_old=-0.00], Reward=  5858.02 /  5759.15 /  7426.18, epsilon=  0.987, speed=  0.00, gear= 1, damage= 1896.00
Ep:1 step:1980(3870), a_t=[s=-1.00, t= 0.500184, b= 0.000000], r_t=[r=-0.01, prog=-0.03, pen= 0.02, r_old=-0.01], Reward=  5856.54 /  5757.66 /  7426.18, epsilon=  0.987, speed= -0.03, gear= 1, damage= 1896.00
=============================================================
 starting episode: 2/2000
Waiting for server on 3102............
Count Down : 5
Client connected on 3102..............
Ep:2 step:0(3890), a_t=[s=-1.00, t= 0.249013, b= 0.000000], r_t=[r=-0.11, prog=-0.11, pen= 0.00, r_old=-0.11], Reward= -0.11 / -0.11 /  7426.18, epsilon=  0.987, speed= -0.04, gear= 1, damage= 0.00
Ep:2 step:20(3910), a_t=[s= 0.01, t= 0.456252, b= 0.000000], r_t=[r= 15.62, prog= 72.65, pen=-57.03, r_old= 15.62], Reward=  571.98 /  571.98 /  7426.18, epsilon=  0.987, speed=  34.65, gear= 1, damage= 0.00
Ep:2 step:40(3930), a_t=[s= 0.14, t= 0.579383, b= 0.000000], r_t=[r=-0.23, prog= 1.18, pen=-1.41, r_old=-0.23], Reward=  9.54 /  30.81 /  7426.18, epsilon=  0.987, speed=  0.53, gear= 1, damage= 372.00
Ep:2 step:60(3950), a_t=[s= 0.24, t= 0.498406, b= 0.000000], r_t=[r=-0.11, prog= 0.81, pen=-0.92, r_old=-0.11], Reward=  6.52 /  27.79 /  7426.18, epsilon=  0.987, speed=  0.35, gear= 1, damage= 372.00
Ep:2 step:80(3970), a_t=[s=-0.67, t= 0.450220, b= 0.013932], r_t=[r=-0.06, prog= 0.58, pen=-0.65, r_old=-0.06], Reward=  4.91 /  26.18 /  7426.18, epsilon=  0.987, speed=  0.25, gear= 1, damage= 372.00
Ep:2 step:100(3990), a_t=[s=-0.41, t= 0.464499, b= 0.000000], r_t=[r=-0.06, prog= 0.90, pen=-0.96, r_old=-0.06], Reward=  3.45 /  24.72 /  7426.18, epsilon=  0.987, speed=  0.37, gear= 1, damage= 372.00
Ep:2 step:120(4010), a_t=[s=-1.00, t= 0.314514, b= 0.000000], r_t=[r=-0.01, prog= 0.23, pen=-0.23, r_old=-0.01], Reward=  2.56 /  23.84 /  7426.18, epsilon=  0.987, speed=  0.09, gear= 1, damage= 372.00
Ep:2 step:140(4030), a_t=[s=-0.11, t= 0.516072, b= 0.015190], r_t=[r= 0.01, prog= 1.66, pen=-1.65, r_old= 0.01], Reward=  2.29 /  23.57 /  7426.18, epsilon=  0.987, speed=  0.65, gear= 1, damage= 372.00
Ep:2 step:160(4050), a_t=[s=-1.00, t= 0.408178, b= 0.000000], r_t=[r= 0.04, prog= 1.42, pen=-1.38, r_old= 0.04], Reward=  2.81 /  24.08 /  7426.18, epsilon=  0.986, speed=  0.54, gear= 1, damage= 372.00
Ep:2 step:180(4070), a_t=[s= 0.53, t= 0.547093, b= 0.000000], r_t=[r= 0.27, prog= 4.04, pen=-3.77, r_old= 0.27], Reward=  4.55 /  25.82 /  7426.18, epsilon=  0.986, speed=  1.51, gear= 1, damage= 372.00
Ep:2 step:200(4090), a_t=[s=-1.00, t= 0.662712, b= 0.000000], r_t=[r= 0.15, prog= 1.87, pen=-1.72, r_old= 0.15], Reward=  7.14 /  28.41 /  7426.18, epsilon=  0.986, speed=  0.69, gear= 1, damage= 372.00
