=============================================================
 starting episode: 0/2000
Client connected on 3105..............
Ep:0 step:0(1), a_t=[s=-1.00, t= 0.341279, b= 0.000000], r_t=[r= 0.30, prog= 0.30, pen=-0.00, r_old= 0.30], Reward=  0.30 /  0.30 / -inf, epsilon=  1.000, speed=  0.10, gear= 0, damage= 0.00
Ep:2 step:240(2033), a_t=[s=-1.00, t= 0.538715, b= 0.000000], r_t=[r= 0.21, prog= 1.96, pen=-1.75, r_old= 0.21], Reward=  368.10 /  383.05 /  2891.28, epsilon=  0.993, speed=  0.73, gear= 1, damage= 533.00
Ep:2 step:260(2053), a_t=[s= 0.39, t= 0.518674, b= 0.000000], r_t=[r= 0.89, prog= 6.05, pen=-5.16, r_old= 0.89], Reward=  374.96 /  389.91 /  2891.28, epsilon=  0.993, speed=  2.18, gear= 1, damage= 533.00
Ep:2 step:280(2073), a_t=[s=-1.00, t= 0.428548, b= 0.000000], r_t=[r= 0.41, prog= 2.12, pen=-1.72, r_old= 0.41], Reward=  387.87 /  402.82 /  2891.28, epsilon=  0.993, speed=  0.75, gear= 1, damage= 533.00
Ep:2 step:300(2093), a_t=[s=-1.00, t= 0.716942, b= 0.000000], r_t=[r= 0.60, prog= 2.91, pen=-2.30, r_old= 0.60], Reward=  403.83 /  418.78 /  2891.28, epsilon=  0.993, speed=  1.01, gear= 1, damage= 533.00
Ep:2 step:320(2113), a_t=[s= 0.49, t= 0.311940, b= 0.000000], r_t=[r= 0.68, prog= 3.19, pen=-2.51, r_old= 0.68], Reward=  421.29 /  436.24 /  2891.28, epsilon=  0.993, speed=  1.11, gear= 1, damage= 533.00
Ep:2 step:340(2133), a_t=[s=-0.14, t= 0.526571, b= 0.000000], r_t=[r= 1.24, prog= 5.21, pen=-3.97, r_old= 1.24], Reward=  448.79 /  463.75 /  2891.28, epsilon=  0.993, speed=  1.79, gear= 1, damage= 533.00
Ep:2 step:360(2153), a_t=[s=-1.00, t= 0.610370, b= 0.000000], r_t=[r= 1.36, prog= 5.47, pen=-4.11, r_old= 1.36], Reward=  471.91 /  486.87 /  2891.28, epsilon=  0.993, speed=  1.87, gear= 1, damage= 533.00
Ep:2 step:380(2173), a_t=[s=-1.00, t= 0.489416, b= 0.000000], r_t=[r= 1.90, prog= 7.08, pen=-5.18, r_old= 1.90], Reward=  506.82 /  521.78 /  2891.28, epsilon=  0.993, speed=  2.41, gear= 1, damage= 533.00
Ep:2 step:400(2193), a_t=[s=-1.00, t= 0.433678, b= 0.000000], r_t=[r= 0.74, prog= 2.66, pen=-1.92, r_old= 0.74], Reward=  549.95 /  564.90 /  2891.28, epsilon=  0.993, speed=  0.90, gear= 1, damage= 533.00
Ep:2 step:420(2213), a_t=[s=-0.71, t= 0.687245, b= 0.000000], r_t=[r= 1.81, prog= 6.55, pen=-4.74, r_old= 1.81], Reward=  579.46 /  594.42 /  2891.28, epsilon=  0.993, speed=  2.23, gear= 1, damage= 533.00
Ep:2 step:440(2233), a_t=[s= 0.68, t= 0.401991, b= 0.000000], r_t=[r= 3.27, prog= 11.02, pen=-7.75, r_old= 3.27], Reward=  629.35 /  644.30 /  2891.28, epsilon=  0.993, speed=  3.72, gear= 1, damage= 533.00
Ep:2 step:460(2253), a_t=[s= 0.80, t= 0.298737, b= 0.000000], r_t=[r= 2.67, prog= 8.20, pen=-5.53, r_old= 2.67], Reward=  730.22 /  745.17 /  2891.28, epsilon=  0.992, speed=  2.75, gear= 1, damage= 533.00
Ep:2 step:480(2273), a_t=[s=-0.65, t= 0.558361, b= 0.000000], r_t=[r= 4.31, prog= 12.90, pen=-8.59, r_old= 4.31], Reward=  823.83 /  838.79 /  2891.28, epsilon=  0.992, speed=  4.33, gear= 1, damage= 533.00
Ep:2 step:500(2293), a_t=[s=-0.92, t= 0.602766, b= 0.000000], r_t=[r= 4.96, prog= 14.28, pen=-9.32, r_old= 4.96], Reward=  929.19 /  944.14 /  2891.28, epsilon=  0.992, speed=  4.78, gear= 1, damage= 533.00
Ep:2 step:520(2313), a_t=[s= 0.18, t= 0.580237, b= 0.000000], r_t=[r= 8.31, prog= 23.24, pen=-14.94, r_old= 8.31], Reward=  1031.49 /  1046.45 /  2891.28, epsilon=  0.992, speed=  7.79, gear= 1, damage= 533.00
Ep:2 step:540(2333), a_t=[s=-0.03, t= 0.478162, b= 0.000000], r_t=[r= 5.73, prog= 15.77, pen=-10.04, r_old= 5.73], Reward=  1136.69 /  1151.64 /  2891.28, epsilon=  0.992, speed=  5.29, gear= 1, damage= 533.00
Ep:2 step:560(2353), a_t=[s=-0.75, t= 0.559520, b= 0.000000], r_t=[r= 3.51, prog= 9.41, pen=-5.90, r_old= 3.51], Reward=  1237.71 /  1252.67 /  2891.28, epsilon=  0.992, speed=  3.16, gear= 1, damage= 533.00
Ep:2 step:580(2373), a_t=[s=-1.00, t= 0.429918, b= 0.000000], r_t=[r= 1.50, prog= 3.95, pen=-2.44, r_old= 1.50], Reward=  1366.53 /  1381.49 /  2891.28, epsilon=  0.992, speed=  1.33, gear= 1, damage= 533.00
Ep:2 step:600(2393), a_t=[s=-1.00, t= 0.672162, b= 0.000000], r_t=[r= 2.30, prog= 5.95, pen=-3.65, r_old= 2.30], Reward=  1445.58 /  1460.54 /  2891.28, epsilon=  0.992, speed=  2.00, gear= 1, damage= 533.00
Ep:2 step:620(2413), a_t=[s=-0.45, t= 0.317951, b= 0.000000], r_t=[r= 2.51, prog= 6.58, pen=-4.07, r_old= 2.51], Reward=  1492.88 /  1507.83 /  2891.28, epsilon=  0.992, speed=  2.22, gear= 1, damage= 533.00
Ep:2 step:640(2433), a_t=[s=-0.07, t= 0.565534, b= 0.000000], r_t=[r= 12.88, prog= 30.07, pen=-17.19, r_old= 12.88], Reward=  1621.70 /  1636.65 /  2891.28, epsilon=  0.992, speed=  10.04, gear= 1, damage= 533.00
Ep:2 step:660(2453), a_t=[s=-0.59, t= 0.573775, b= 0.000000], r_t=[r=-2.11, prog= 1.24, pen=-3.35, r_old=-2.11], Reward=  1892.31 /  1901.25 /  2891.28, epsilon=  0.992, speed=  1.38, gear= 1, damage= 546.00
Ep:2 step:680(2473), a_t=[s= 0.78, t= 0.425577, b= 0.000000], r_t=[r=-0.04, prog= 0.04, pen=-0.08, r_old=-0.04], Reward=  1889.89 /  1898.83 /  2891.28, epsilon=  0.992, speed=  0.03, gear= 1, damage= 546.00
Ep:2 step:700(2493), a_t=[s=-0.94, t= 0.422112, b= 0.000000], r_t=[r=-0.06, prog= 0.09, pen=-0.15, r_old=-0.06], Reward=  1887.33 /  1896.27 /  2891.28, epsilon=  0.992, speed=  0.06, gear= 1, damage= 546.00
Ep:2 step:720(2513), a_t=[s=-0.40, t= 0.284388, b= 0.000000], r_t=[r=-0.05, prog= 0.09, pen=-0.14, r_old=-0.05], Reward=  1885.50 /  1894.44 /  2891.28, epsilon=  0.992, speed=  0.06, gear= 1, damage= 546.00
Ep:2 step:740(2533), a_t=[s= 0.03, t= 0.564847, b= 0.000000], r_t=[r=-0.09, prog= 0.21, pen=-0.30, r_old=-0.09], Reward=  1883.39 /  1892.33 /  2891.28, epsilon=  0.992, speed=  0.13, gear= 1, damage= 546.00
Ep:2 step:760(2553), a_t=[s= 1.00, t= 0.515927, b= 0.000000], r_t=[r=-0.13, prog= 0.34, pen=-0.47, r_old=-0.13], Reward=  1881.51 /  1890.45 /  2891.28, epsilon=  0.991, speed=  0.20, gear= 1, damage= 546.00
Ep:2 step:780(2573), a_t=[s=-0.54, t= 0.531541, b= 0.000000], r_t=[r=-0.07, prog= 0.26, pen=-0.33, r_old=-0.07], Reward=  1879.64 /  1888.58 /  2891.28, epsilon=  0.991, speed=  0.14, gear= 1, damage= 546.00
Ep:2 step:800(2593), a_t=[s=-0.68, t= 0.364140, b= 0.000000], r_t=[r=-0.05, prog= 0.25, pen=-0.31, r_old=-0.05], Reward=  1878.22 /  1887.16 /  2891.28, epsilon=  0.991, speed=  0.14, gear= 1, damage= 546.00
Ep:2 step:820(2613), a_t=[s= 0.12, t= 0.433522, b= 0.000000], r_t=[r=-0.04, prog= 0.46, pen=-0.50, r_old=-0.04], Reward=  1876.74 /  1885.68 /  2891.28, epsilon=  0.991, speed=  0.22, gear= 1, damage= 546.00
Ep:2 step:840(2633), a_t=[s=-1.00, t= 0.454399, b= 0.000000], r_t=[r=-0.03, prog= 0.52, pen=-0.55, r_old=-0.03], Reward=  1876.10 /  1885.04 /  2891.28, epsilon=  0.991, speed=  0.25, gear= 1, damage= 546.00
Ep:2 step:860(2653), a_t=[s=-0.14, t= 0.513606, b= 0.000000], r_t=[r= 0.01, prog= 0.79, pen=-0.78, r_old= 0.01], Reward=  1875.84 /  1884.78 /  2891.28, epsilon=  0.991, speed=  0.36, gear= 1, damage= 546.00
Ep:2 step:880(2673), a_t=[s= 0.09, t= 0.358521, b= 0.000000], r_t=[r= 0.03, prog= 0.59, pen=-0.57, r_old= 0.03], Reward=  1876.15 /  1885.09 /  2891.28, epsilon=  0.991, speed=  0.26, gear= 1, damage= 546.00
Ep:2 step:900(2693), a_t=[s=-1.00, t= 0.530352, b= 0.000000], r_t=[r= 0.10, prog= 1.34, pen=-1.23, r_old= 0.10], Reward=  1877.10 /  1886.05 /  2891.28, epsilon=  0.991, speed=  0.58, gear= 1, damage= 546.00
Ep:2 step:920(2713), a_t=[s=-1.00, t= 0.391658, b= 0.000000], r_t=[r= 0.08, prog= 0.64, pen=-0.56, r_old= 0.08], Reward=  1879.07 /  1888.01 /  2891.28, epsilon=  0.991, speed=  0.26, gear= 1, damage= 546.00
Ep:2 step:940(2733), a_t=[s=-0.13, t= 0.486384, b= 0.000000], r_t=[r= 0.17, prog= 0.99, pen=-0.82, r_old= 0.17], Reward=  1882.68 /  1891.63 /  2891.28, epsilon=  0.991, speed=  0.39, gear= 1, damage= 546.00
Ep:2 step:960(2753), a_t=[s=-0.39, t= 0.562960, b= 0.000000], r_t=[r= 0.32, prog= 1.52, pen=-1.20, r_old= 0.32], Reward=  1888.37 /  1897.31 /  2891.28, epsilon=  0.991, speed=  0.59, gear= 1, damage= 546.00
Ep:2 step:980(2773), a_t=[s=-0.45, t= 0.532090, b= 0.000000], r_t=[r= 0.33, prog= 1.41, pen=-1.07, r_old= 0.33], Reward=  1895.50 /  1904.44 /  2891.28, epsilon=  0.991, speed=  0.53, gear= 1, damage= 546.00
Ep:2 step:1000(2793), a_t=[s=-0.12, t= 0.410779, b= 0.000000], r_t=[r= 0.47, prog= 1.77, pen=-1.30, r_old= 0.47], Reward=  1905.58 /  1914.52 /  2891.28, epsilon=  0.991, speed=  0.65, gear= 1, damage= 546.00
Ep:2 step:1020(2813), a_t=[s=-0.69, t= 0.546862, b= 0.000000], r_t=[r= 0.82, prog= 2.75, pen=-1.92, r_old= 0.82], Reward=  1922.23 /  1931.17 /  2891.28, epsilon=  0.991, speed=  0.99, gear= 1, damage= 546.00
Ep:2 step:1040(2833), a_t=[s=-1.00, t= 0.409935, b= 0.000000], r_t=[r= 1.26, prog= 3.69, pen=-2.44, r_old= 1.26], Reward=  1952.14 /  1961.08 /  2891.28, epsilon=  0.991, speed=  1.29, gear= 1, damage= 546.00
Ep:2 step:1060(2853), a_t=[s=-0.29, t= 0.430213, b= 0.000000], r_t=[r= 2.49, prog= 6.91, pen=-4.42, r_old= 2.49], Reward=  1999.35 /  2008.29 /  2891.28, epsilon=  0.990, speed=  2.38, gear= 1, damage= 546.00
Ep:2 step:1080(2873), a_t=[s=-0.54, t= 0.534752, b= 0.000000], r_t=[r= 4.65, prog= 12.04, pen=-7.39, r_old= 4.65], Reward=  2062.62 /  2071.56 /  2891.28, epsilon=  0.990, speed=  4.09, gear= 1, damage= 546.00
Ep:2 step:1100(2893), a_t=[s= 0.48, t= 0.344954, b= 0.000000], r_t=[r= 10.47, prog= 29.13, pen=-18.66, r_old= 10.47], Reward=  2224.05 /  2232.99 /  2891.28, epsilon=  0.990, speed=  10.06, gear= 1, damage= 546.00
Ep:2 step:1120(2913), a_t=[s=-0.76, t= 0.643272, b= 0.000000], r_t=[r=-0.17, prog= 0.19, pen=-0.37, r_old=-0.17], Reward=  1949.21 /  1948.32 /  2891.28, epsilon=  0.990, speed=  0.15, gear= 1, damage= 827.00
Ep:2 step:1140(2933), a_t=[s=-0.99, t= 0.452157, b= 0.000000], r_t=[r=-0.27, prog= 0.39, pen=-0.66, r_old=-0.27], Reward=  1946.68 /  1945.79 /  2891.28, epsilon=  0.990, speed=  0.28, gear= 1, damage= 827.00
Ep:2 step:1160(2953), a_t=[s= 0.27, t= 0.614712, b= 0.000000], r_t=[r=-0.13, prog= 0.25, pen=-0.38, r_old=-0.13], Reward=  1944.22 /  1943.33 /  2891.28, epsilon=  0.990, speed=  0.16, gear= 1, damage= 827.00
Ep:2 step:1180(2973), a_t=[s=-1.00, t= 0.457596, b= 0.000000], r_t=[r=-0.07, prog= 0.22, pen=-0.29, r_old=-0.07], Reward=  1941.74 /  1940.85 /  2891.28, epsilon=  0.990, speed=  0.13, gear= 1, damage= 827.00
Ep:2 step:1200(2993), a_t=[s=-0.15, t= 0.445532, b= 0.000000], r_t=[r=-0.06, prog= 0.22, pen=-0.28, r_old=-0.06], Reward=  1940.18 /  1939.29 /  2891.28, epsilon=  0.990, speed=  0.12, gear= 1, damage= 827.00
Ep:2 step:1220(3013), a_t=[s=-0.17, t= 0.624896, b= 0.000000], r_t=[r=-0.05, prog= 0.27, pen=-0.32, r_old=-0.05], Reward=  1938.50 /  1937.61 /  2891.28, epsilon=  0.990, speed=  0.14, gear= 1, damage= 827.00
Ep:2 step:1240(3033), a_t=[s=-0.69, t= 0.670804, b= 0.000000], r_t=[r=-0.05, prog= 0.63, pen=-0.68, r_old=-0.05], Reward=  1936.92 /  1936.03 /  2891.28, epsilon=  0.990, speed=  0.31, gear= 1, damage= 827.00
Ep:2 step:1260(3053), a_t=[s= 0.32, t= 0.248060, b= 0.000000], r_t=[r=-0.00, prog= 0.28, pen=-0.28, r_old=-0.00], Reward=  1936.41 /  1935.52 /  2891.28, epsilon=  0.990, speed=  0.13, gear= 1, damage= 827.00
Ep:2 step:1280(3073), a_t=[s= 0.24, t= 0.582366, b= 0.000000], r_t=[r= 0.02, prog= 0.68, pen=-0.66, r_old= 0.02], Reward=  1936.53 /  1935.64 /  2891.28, epsilon=  0.990, speed=  0.30, gear= 1, damage= 827.00
Ep:2 step:1300(3093), a_t=[s=-0.51, t= 0.656931, b= 0.000000], r_t=[r= 0.08, prog= 0.84, pen=-0.76, r_old= 0.08], Reward=  1937.57 /  1936.68 /  2891.28, epsilon=  0.990, speed=  0.36, gear= 1, damage= 827.00
Ep:2 step:1320(3113), a_t=[s=-0.62, t= 0.415470, b= 0.000000], r_t=[r= 0.09, prog= 0.69, pen=-0.60, r_old= 0.09], Reward=  1939.59 /  1938.70 /  2891.28, epsilon=  0.990, speed=  0.29, gear= 1, damage= 827.00
Ep:2 step:1340(3133), a_t=[s=-1.00, t= 0.470894, b= 0.000000], r_t=[r= 0.09, prog= 0.55, pen=-0.46, r_old= 0.09], Reward=  1942.71 /  1941.81 /  2891.28, epsilon=  0.990, speed=  0.22, gear= 1, damage= 827.00
Ep:2 step:1360(3153), a_t=[s=-0.10, t= 0.639066, b= 0.000000], r_t=[r= 0.43, prog= 2.03, pen=-1.60, r_old= 0.43], Reward=  1949.12 /  1948.23 /  2891.28, epsilon=  0.989, speed=  0.78, gear= 1, damage= 827.00
Ep:2 step:1380(3173), a_t=[s= 1.00, t= 0.458589, b= 0.000000], r_t=[r= 0.83, prog= 3.36, pen=-2.53, r_old= 0.83], Reward=  1957.54 /  1956.65 /  2891.28, epsilon=  0.989, speed=  1.26, gear= 1, damage= 827.00
Ep:2 step:1400(3193), a_t=[s= 0.84, t= 0.450455, b= 0.016240], r_t=[r= 1.54, prog= 4.80, pen=-3.26, r_old= 1.54], Reward=  1984.08 /  1983.19 /  2891.28, epsilon=  0.989, speed=  1.70, gear= 1, damage= 827.00
Ep:2 step:1420(3213), a_t=[s=-0.11, t= 0.439909, b= 0.000000], r_t=[r= 7.56, prog= 21.88, pen=-14.32, r_old= 7.56], Reward=  2020.79 /  2015.53 /  2891.28, epsilon=  0.989, speed=  7.62, gear= 1, damage= 892.00
Ep:2 step:1440(3233), a_t=[s= 0.89, t= 0.572862, b= 0.000000], r_t=[r= 16.26, prog= 38.74, pen=-22.48, r_old= 16.26], Reward=  2166.99 /  2161.73 /  2891.28, epsilon=  0.989, speed=  13.00, gear= 1, damage= 892.00
META = 1 ... Running backwards
=============================================================
 starting episode: 3/2000
Client connected on 3105..............
Ep:3 step:0(3252), a_t=[s=-1.00, t= 0.583156, b= 0.000000], r_t=[r=-0.05, prog=-0.05, pen= 0.00, r_old=-0.05], Reward= -0.05 / -0.05 /  2891.28, epsilon=  0.989, speed= -0.02, gear= 1, damage= 0.00
Ep:3 step:20(3272), a_t=[s=-0.26, t= 0.566479, b= 0.000000], r_t=[r= 71.68, prog= 126.17, pen=-54.48, r_old= 71.68], Reward=  816.75 /  816.75 /  2891.28, epsilon=  0.989, speed=  44.57, gear= 1, damage= 0.00
Ep:3 step:40(3292), a_t=[s=-0.45, t= 0.551665, b= 0.000000], r_t=[r=-0.30, prog= 0.14, pen=-0.44, r_old=-0.30], Reward=  875.71 /  917.05 /  2891.28, epsilon=  0.989, speed=  0.16, gear= 1, damage= 1371.00
Ep:3 step:60(3312), a_t=[s=-0.69, t= 0.554158, b= 0.000000], r_t=[r=-0.15, prog= 0.07, pen=-0.22, r_old=-0.15], Reward=  873.01 /  914.34 /  2891.28, epsilon=  0.989, speed=  0.09, gear= 1, damage= 1371.00
Ep:3 step:80(3332), a_t=[s=-0.76, t= 0.364475, b= 0.000000], r_t=[r=-0.00, prog=-0.01, pen= 0.01, r_old=-0.00], Reward=  871.13 /  912.46 /  2891.28, epsilon=  0.989, speed= -0.01, gear= 1, damage= 1371.00
Ep:3 step:100(3352), a_t=[s=-0.23, t= 0.522132, b= 0.000000], r_t=[r=-0.26, prog= 0.13, pen=-0.39, r_old=-0.26], Reward=  869.01 /  910.35 /  2891.28, epsilon=  0.989, speed=  0.15, gear= 1, damage= 1371.00
Ep:3 step:120(3372), a_t=[s=-0.57, t= 0.434157, b= 0.000000], r_t=[r=-0.10, prog= 0.06, pen=-0.16, r_old=-0.10], Reward=  865.83 /  907.16 /  2891.28, epsilon=  0.989, speed=  0.06, gear= 1, damage= 1371.00
Ep:3 step:140(3392), a_t=[s= 0.31, t= 0.463587, b= 0.000000], r_t=[r=-0.01, prog=-0.05, pen= 0.04, r_old=-0.01], Reward=  863.02 /  904.36 /  2891.28, epsilon=  0.989, speed= -0.05, gear= 1, damage= 1371.00
Ep:3 step:160(3412), a_t=[s=-0.75, t= 0.577833, b= 0.000000], r_t=[r=-0.07, prog= 0.04, pen=-0.11, r_old=-0.07], Reward=  859.57 /  900.90 /  2891.28, epsilon=  0.989, speed=  0.04, gear= 1, damage= 1371.00
Ep:3 step:180(3432), a_t=[s= 0.66, t= 0.526218, b= 0.000000], r_t=[r=-0.19, prog= 0.13, pen=-0.32, r_old=-0.19], Reward=  857.24 /  898.58 /  2891.28, epsilon=  0.989, speed=  0.12, gear= 1, damage= 1371.00
Ep:3 step:200(3452), a_t=[s= 0.09, t= 0.474168, b= 0.000000], r_t=[r=-0.26, prog= 0.19, pen=-0.45, r_old=-0.26], Reward=  853.82 /  895.15 /  2891.28, epsilon=  0.988, speed=  0.17, gear= 1, damage= 1371.00
Ep:3 step:220(3472), a_t=[s= 0.53, t= 0.580992, b= 0.000000], r_t=[r=-0.41, prog= 0.33, pen=-0.74, r_old=-0.41], Reward=  850.51 /  891.84 /  2891.28, epsilon=  0.988, speed=  0.29, gear= 1, damage= 1371.00
Ep:3 step:240(3492), a_t=[s= 1.00, t= 0.594362, b= 0.000000], r_t=[r=-0.05, prog= 0.04, pen=-0.09, r_old=-0.05], Reward=  849.59 /  890.92 /  2891.28, epsilon=  0.988, speed=  0.04, gear= 1, damage= 1371.00
Ep:3 step:260(3512), a_t=[s= 0.25, t= 0.449405, b= 0.000000], r_t=[r=-0.29, prog= 0.29, pen=-0.58, r_old=-0.29], Reward=  847.56 /  888.90 /  2891.28, epsilon=  0.988, speed=  0.22, gear= 1, damage= 1371.00
Ep:3 step:280(3532), a_t=[s= 0.06, t= 0.544983, b= 0.000000], r_t=[r=-0.11, prog= 0.13, pen=-0.24, r_old=-0.11], Reward=  844.18 /  885.52 /  2891.28, epsilon=  0.988, speed=  0.09, gear= 1, damage= 1371.00
Ep:3 step:300(3552), a_t=[s= 1.00, t= 0.491202, b= 0.001372], r_t=[r=-0.04, prog= 0.06, pen=-0.10, r_old=-0.04], Reward=  841.69 /  883.02 /  2891.28, epsilon=  0.988, speed=  0.04, gear= 1, damage= 1371.00
Ep:3 step:320(3572), a_t=[s= 0.73, t= 0.555201, b= 0.000000], r_t=[r=-0.10, prog= 0.16, pen=-0.26, r_old=-0.10], Reward=  838.53 /  879.86 /  2891.28, epsilon=  0.988, speed=  0.10, gear= 1, damage= 1371.00
Ep:3 step:340(3592), a_t=[s= 1.00, t= 0.308644, b= 0.000000], r_t=[r=-0.00, prog= 0.00, pen=-0.00, r_old=-0.00], Reward=  836.13 /  877.46 /  2891.28, epsilon=  0.988, speed=  0.00, gear= 1, damage= 1371.00
Ep:3 step:360(3612), a_t=[s= 0.56, t= 0.563268, b= 0.000000], r_t=[r=-0.11, prog= 0.23, pen=-0.34, r_old=-0.11], Reward=  833.64 /  874.98 /  2891.28, epsilon=  0.988, speed=  0.13, gear= 1, damage= 1371.00
Ep:3 step:380(3632), a_t=[s=-0.49, t= 0.407260, b= 0.000000], r_t=[r=-0.09, prog= 0.23, pen=-0.31, r_old=-0.09], Reward=  830.96 /  872.30 /  2891.28, epsilon=  0.988, speed=  0.13, gear= 1, damage= 1371.00
Ep:3 step:400(3652), a_t=[s=-0.14, t= 0.350345, b= 0.000000], r_t=[r=-0.08, prog= 0.26, pen=-0.33, r_old=-0.08], Reward=  828.76 /  870.10 /  2891.28, epsilon=  0.988, speed=  0.14, gear= 1, damage= 1371.00
Ep:3 step:420(3672), a_t=[s=-0.16, t= 0.541392, b= 0.000000], r_t=[r=-0.06, prog= 0.28, pen=-0.35, r_old=-0.06], Reward=  826.79 /  868.12 /  2891.28, epsilon=  0.988, speed=  0.14, gear= 1, damage= 1371.00
Ep:3 step:440(3692), a_t=[s=-0.85, t= 0.485040, b= 0.000000], r_t=[r=-0.06, prog= 0.41, pen=-0.47, r_old=-0.06], Reward=  824.90 /  866.24 /  2891.28, epsilon=  0.988, speed=  0.20, gear= 1, damage= 1371.00
Ep:3 step:460(3712), a_t=[s= 0.14, t= 0.485062, b= 0.000000], r_t=[r=-0.02, prog= 0.34, pen=-0.36, r_old=-0.02], Reward=  823.51 /  864.85 /  2891.28, epsilon=  0.988, speed=  0.15, gear= 1, damage= 1371.00
Ep:3 step:480(3732), a_t=[s= 0.11, t= 0.487123, b= 0.000000], r_t=[r= 0.00, prog= 1.31, pen=-1.31, r_old= 0.00], Reward=  823.02 /  864.36 /  2891.28, epsilon=  0.988, speed=  0.57, gear= 1, damage= 1371.00
Ep:3 step:500(3752), a_t=[s= 0.35, t= 0.537430, b= 0.000000], r_t=[r= 0.04, prog= 1.06, pen=-1.01, r_old= 0.04], Reward=  823.47 /  864.81 /  2891.28, epsilon=  0.987, speed=  0.44, gear= 1, damage= 1371.00
Ep:3 step:520(3772), a_t=[s= 0.11, t= 0.406756, b= 0.000000], r_t=[r= 0.09, prog= 0.91, pen=-0.83, r_old= 0.09], Reward=  825.16 /  866.49 /  2891.28, epsilon=  0.987, speed=  0.37, gear= 1, damage= 1371.00
Ep:3 step:540(3792), a_t=[s=-0.24, t= 0.708871, b= 0.000000], r_t=[r= 0.31, prog= 1.93, pen=-1.62, r_old= 0.31], Reward=  829.58 /  870.91 /  2891.28, epsilon=  0.987, speed=  0.74, gear= 1, damage= 1371.00
Ep:3 step:560(3812), a_t=[s= 1.00, t= 0.571480, b= 0.000000], r_t=[r= 0.97, prog= 4.61, pen=-3.65, r_old= 0.97], Reward=  838.58 /  879.92 /  2891.28, epsilon=  0.987, speed=  1.70, gear= 1, damage= 1371.00
Ep:3 step:580(3832), a_t=[s=-0.85, t= 0.652844, b= 0.000000], r_t=[r= 1.63, prog= 6.07, pen=-4.44, r_old= 1.63], Reward=  856.40 /  897.74 /  2891.28, epsilon=  0.987, speed=  2.15, gear= 1, damage= 1371.00
Ep:3 step:600(3852), a_t=[s= 0.67, t= 0.538110, b= 0.000000], r_t=[r= 1.39, prog= 4.98, pen=-3.58, r_old= 1.39], Reward=  875.66 /  917.00 /  2891.28, epsilon=  0.987, speed=  1.75, gear= 1, damage= 1371.00
Ep:3 step:620(3872), a_t=[s= 0.27, t= 0.408836, b= 0.000000], r_t=[r= 1.58, prog= 4.94, pen=-3.35, r_old= 1.58], Reward=  909.69 /  951.02 /  2891.28, epsilon=  0.987, speed=  1.70, gear= 1, damage= 1371.00
Ep:3 step:640(3892), a_t=[s= 0.62, t= 0.585582, b= 0.000000], r_t=[r= 9.71, prog= 24.95, pen=-15.24, r_old= 9.71], Reward=  1020.08 /  1061.42 /  2891.28, epsilon=  0.987, speed=  8.35, gear= 1, damage= 1371.00
Ep:3 step:660(3912), a_t=[s= 0.65, t= 0.394223, b= 0.000000], r_t=[r= 28.14, prog= 63.50, pen=-35.36, r_old= 28.14], Reward=  1425.07 /  1466.40 /  2891.28, epsilon=  0.987, speed=  21.18, gear= 1, damage= 1371.00
META = 1 ... Running backwards
=============================================================
 starting episode: 4/2000
Client connected on 3105..............
Ep:4 step:0(3924), a_t=[s=-0.12, t= 0.738554, b= 0.000000], r_t=[r= 0.45, prog= 0.45, pen=-0.00, r_old= 0.45], Reward=  0.45 /  0.45 /  2891.28, epsilon=  0.987, speed=  0.15, gear= 1, damage= 0.00
Ep:4 step:20(3944), a_t=[s= 1.00, t= 0.417542, b= 0.000000], r_t=[r= 84.55, prog= 107.27, pen=-22.72, r_old= 84.55], Reward=  1015.77 /  1015.77 /  2891.28, epsilon=  0.987, speed=  37.93, gear= 1, damage= 0.00
Ep:4 step:40(3964), a_t=[s= 0.98, t= 0.449448, b= 0.000000], r_t=[r=-0.30, prog= 0.41, pen=-0.71, r_old=-0.30], Reward=  1122.66 /  1132.03 /  2891.28, epsilon=  0.987, speed=  0.27, gear= 1, damage= 882.00
Ep:4 step:60(3984), a_t=[s= 0.49, t= 0.471307, b= 0.000000], r_t=[r=-0.03, prog= 0.05, pen=-0.09, r_old=-0.03], Reward=  1120.58 /  1129.94 /  2891.28, epsilon=  0.987, speed=  0.03, gear= 1, damage= 882.00
Ep:4 step:80(4004), a_t=[s= 1.00, t= 0.431948, b= 0.000000], r_t=[r=-0.15, prog= 0.28, pen=-0.43, r_old=-0.15], Reward=  1117.51 /  1126.88 /  2891.28, epsilon=  0.987, speed=  0.17, gear= 1, damage= 882.00
Ep:4 step:100(4024), a_t=[s= 1.00, t= 0.468992, b= 0.000000], r_t=[r=-0.21, prog= 0.49, pen=-0.69, r_old=-0.21], Reward=  1114.15 /  1123.52 /  2891.28, epsilon=  0.987, speed=  0.27, gear= 1, damage= 882.00
Ep:4 step:120(4044), a_t=[s= 1.00, t= 0.551333, b= 0.000000], r_t=[r=-0.17, prog= 0.53, pen=-0.70, r_old=-0.17], Reward=  1111.22 /  1120.59 /  2891.28, epsilon=  0.987, speed=  0.28, gear= 1, damage= 882.00
