=============================================================
 starting episode: 0/2000
Client connected on 3103..............
Ep:0 step:0(1), a_t=[s= 0.19, t= 0.362220, b= 0.000000], r_t=[r= 0.30, prog= 0.30, pen=-0.00, r_old= 0.30], Reward=  0.30 /  0.30 / -inf, epsilon=  1.000, speed=  0.10, gear= 0, damage= 0.00
Ep:2 step:1040(2056), a_t=[s=-1.00, t= 0.494623, b= 0.000000], r_t=[r=-0.24, prog= 0.16, pen=-0.40, r_old=-0.24], Reward=  2840.82 /  2853.77 /  5053.32, epsilon=  0.993, speed=  0.17, gear= 1, damage= 1917.00
Ep:2 step:1060(2076), a_t=[s= 0.23, t= 0.381978, b= 0.000000], r_t=[r=-0.01, prog= 0.01, pen=-0.02, r_old=-0.01], Reward=  2839.64 /  2852.59 /  5053.32, epsilon=  0.993, speed=  0.01, gear= 1, damage= 1917.00
Ep:2 step:1080(2096), a_t=[s= 0.35, t= 0.552770, b= 0.000000], r_t=[r=-0.00, prog= 0.00, pen=-0.00, r_old=-0.00], Reward=  2837.49 /  2850.45 /  5053.32, epsilon=  0.993, speed=  0.00, gear= 1, damage= 1917.00
Ep:2 step:1100(2116), a_t=[s=-0.02, t= 0.401790, b= 0.000000], r_t=[r=-0.02, prog=-0.04, pen= 0.02, r_old=-0.02], Reward=  2835.32 /  2848.27 /  5053.32, epsilon=  0.993, speed= -0.03, gear= 1, damage= 1917.00
Ep:2 step:1120(2136), a_t=[s= 1.00, t= 0.384790, b= 0.000000], r_t=[r=-0.11, prog= 0.18, pen=-0.29, r_old=-0.11], Reward=  2832.94 /  2845.89 /  5053.32, epsilon=  0.993, speed=  0.12, gear= 1, damage= 1917.00
Ep:2 step:1140(2156), a_t=[s= 1.00, t= 0.446401, b= 0.000000], r_t=[r=-0.12, prog= 0.22, pen=-0.33, r_old=-0.12], Reward=  2830.72 /  2843.67 /  5053.32, epsilon=  0.993, speed=  0.14, gear= 1, damage= 1917.00
Ep:2 step:1160(2176), a_t=[s=-0.51, t= 0.492634, b= 0.000000], r_t=[r=-0.08, prog= 0.20, pen=-0.28, r_old=-0.08], Reward=  2828.52 /  2841.47 /  5053.32, epsilon=  0.993, speed=  0.12, gear= 1, damage= 1917.00
Ep:2 step:1180(2196), a_t=[s=-1.00, t= 0.521220, b= 0.000000], r_t=[r=-0.02, prog= 0.06, pen=-0.08, r_old=-0.02], Reward=  2827.12 /  2840.07 /  5053.32, epsilon=  0.993, speed=  0.03, gear= 1, damage= 1917.00
Ep:2 step:1200(2216), a_t=[s=-1.00, t= 0.535654, b= 0.000000], r_t=[r=-0.06, prog= 0.24, pen=-0.29, r_old=-0.06], Reward=  2825.42 /  2838.38 /  5053.32, epsilon=  0.993, speed=  0.13, gear= 1, damage= 1917.00
Ep:2 step:1220(2236), a_t=[s=-0.16, t= 0.529347, b= 0.000000], r_t=[r=-0.08, prog= 0.38, pen=-0.46, r_old=-0.08], Reward=  2823.94 /  2836.89 /  5053.32, epsilon=  0.993, speed=  0.20, gear= 1, damage= 1917.00
Ep:2 step:1240(2256), a_t=[s= 1.00, t= 0.530043, b= 0.000000], r_t=[r=-0.04, prog= 0.45, pen=-0.49, r_old=-0.04], Reward=  2822.57 /  2835.52 /  5053.32, epsilon=  0.992, speed=  0.22, gear= 1, damage= 1917.00
Ep:2 step:1260(2276), a_t=[s=-0.16, t= 0.583279, b= 0.000000], r_t=[r=-0.03, prog= 0.62, pen=-0.65, r_old=-0.03], Reward=  2821.81 /  2834.76 /  5053.32, epsilon=  0.992, speed=  0.30, gear= 1, damage= 1917.00
Ep:2 step:1280(2296), a_t=[s= 1.00, t= 0.576223, b= 0.000000], r_t=[r= 0.04, prog= 1.42, pen=-1.38, r_old= 0.04], Reward=  2821.64 /  2834.60 /  5053.32, epsilon=  0.992, speed=  0.64, gear= 1, damage= 1917.00
Ep:2 step:1300(2316), a_t=[s=-0.00, t= 0.529453, b= 0.000000], r_t=[r= 0.09, prog= 1.11, pen=-1.02, r_old= 0.09], Reward=  2822.74 /  2835.69 /  5053.32, epsilon=  0.992, speed=  0.48, gear= 1, damage= 1917.00
Ep:2 step:1320(2336), a_t=[s=-1.00, t= 0.469198, b= 0.000000], r_t=[r= 0.10, prog= 0.71, pen=-0.61, r_old= 0.10], Reward=  2825.51 /  2838.46 /  5053.32, epsilon=  0.992, speed=  0.29, gear= 1, damage= 1917.00
Ep:2 step:1340(2356), a_t=[s= 0.20, t= 0.526451, b= 0.000000], r_t=[r= 0.35, prog= 1.83, pen=-1.47, r_old= 0.35], Reward=  2830.12 /  2843.07 /  5053.32, epsilon=  0.992, speed=  0.72, gear= 1, damage= 1917.00
Ep:2 step:1360(2376), a_t=[s= 0.64, t= 0.496779, b= 0.000000], r_t=[r= 0.82, prog= 3.45, pen=-2.63, r_old= 0.82], Reward=  2838.02 /  2850.97 /  5053.32, epsilon=  0.992, speed=  1.31, gear= 1, damage= 1917.00
Ep:2 step:1380(2396), a_t=[s= 0.68, t= 0.530828, b= 0.000000], r_t=[r= 1.76, prog= 6.15, pen=-4.38, r_old= 1.76], Reward=  2852.97 /  2865.92 /  5053.32, epsilon=  0.992, speed=  2.23, gear= 1, damage= 1917.00
Ep:2 step:1400(2416), a_t=[s= 0.51, t= 0.390705, b= 0.000000], r_t=[r= 3.76, prog= 10.49, pen=-6.73, r_old= 3.76], Reward=  2904.50 /  2917.46 /  5053.32, epsilon=  0.992, speed=  3.62, gear= 1, damage= 1917.00
Ep:2 step:1420(2436), a_t=[s=-0.18, t= 0.486131, b= 0.000000], r_t=[r= 2.84, prog= 8.02, pen=-5.18, r_old= 2.84], Reward=  2958.46 /  2963.78 /  5053.32, epsilon=  0.992, speed=  2.78, gear= 1, damage= 1949.00
Ep:2 step:1440(2456), a_t=[s=-0.64, t= 0.520665, b= 0.000000], r_t=[r= 3.40, prog= 18.87, pen=-15.47, r_old= 3.40], Reward=  3064.87 /  3045.17 /  5053.32, epsilon=  0.992, speed=  7.48, gear= 1, damage= 2009.00
Ep:2 step:1460(2476), a_t=[s= 0.81, t= 0.715500, b= 0.000000], r_t=[r= 0.46, prog= 2.84, pen=-2.39, r_old= 0.46], Reward=  3069.88 /  3050.17 /  5053.32, epsilon=  0.992, speed=  1.15, gear= 1, damage= 2009.00
Ep:2 step:1480(2496), a_t=[s= 0.58, t= 0.595239, b= 0.016626], r_t=[r= 0.71, prog= 3.04, pen=-2.33, r_old= 0.71], Reward=  3078.09 /  3058.39 /  5053.32, epsilon=  0.992, speed=  1.15, gear= 1, damage= 2009.00
Ep:2 step:1500(2516), a_t=[s=-1.00, t= 0.463346, b= 0.000000], r_t=[r= 0.78, prog= 2.80, pen=-2.02, r_old= 0.78], Reward=  3091.46 /  3071.76 /  5053.32, epsilon=  0.992, speed=  1.03, gear= 1, damage= 2009.00
Ep:2 step:1520(2536), a_t=[s=-0.39, t= 0.348494, b= 0.000000], r_t=[r= 6.97, prog= 18.69, pen=-11.71, r_old= 6.97], Reward=  3157.41 /  3137.71 /  5053.32, epsilon=  0.992, speed=  6.39, gear= 1, damage= 2009.00
Ep:2 step:1540(2556), a_t=[s=-0.75, t= 0.518619, b= 0.000000], r_t=[r= 11.16, prog= 32.47, pen=-21.31, r_old= 11.16], Reward=  3235.05 /  3203.83 /  5053.32, epsilon=  0.991, speed=  11.32, gear= 1, damage= 2085.00
Ep:2 step:1560(2576), a_t=[s= 1.00, t= 0.549878, b= 0.000000], r_t=[r= 0.75, prog= 3.71, pen=-2.95, r_old= 0.75], Reward=  3294.12 /  3259.79 /  5053.32, epsilon=  0.991, speed=  1.44, gear= 1, damage= 2101.00
Ep:2 step:1580(2596), a_t=[s= 0.33, t= 0.509059, b= 0.000000], r_t=[r= 1.70, prog= 5.91, pen=-4.20, r_old= 1.70], Reward=  3311.54 /  3277.21 /  5053.32, epsilon=  0.991, speed=  2.15, gear= 1, damage= 2101.00
Ep:2 step:1600(2616), a_t=[s=-0.07, t= 0.590288, b= 0.035634], r_t=[r= 3.42, prog= 9.86, pen=-6.44, r_old= 3.42], Reward=  3345.02 /  3310.68 /  5053.32, epsilon=  0.991, speed=  3.43, gear= 1, damage= 2101.00
Ep:2 step:1620(2636), a_t=[s=-0.28, t= 0.703057, b= 0.000000], r_t=[r= 9.83, prog= 26.08, pen=-16.25, r_old= 9.83], Reward=  3427.63 /  3388.48 /  5053.32, epsilon=  0.991, speed=  8.91, gear= 1, damage= 2112.00
Ep:2 step:1640(2656), a_t=[s= 0.58, t= 0.695240, b= 0.000000], r_t=[r= 5.55, prog= 15.63, pen=-10.08, r_old= 5.55], Reward=  3518.29 /  3472.24 /  5053.32, epsilon=  0.991, speed=  5.41, gear= 1, damage= 2113.00
Ep:2 step:1660(2676), a_t=[s= 1.00, t= 0.498700, b= 0.000000], r_t=[r= 4.28, prog= 13.20, pen=-8.92, r_old= 4.28], Reward=  3589.40 /  3525.96 /  5053.32, epsilon=  0.991, speed=  4.67, gear= 1, damage= 2174.00
Ep:2 step:1680(2696), a_t=[s=-1.00, t= 0.500786, b= 0.000000], r_t=[r= 2.13, prog= 6.02, pen=-3.89, r_old= 2.13], Reward=  3668.16 /  3602.94 /  5053.32, epsilon=  0.991, speed=  2.08, gear= 1, damage= 2182.00
Ep:2 step:1700(2716), a_t=[s=-0.04, t= 0.302894, b= 0.000000], r_t=[r= 10.39, prog= 25.78, pen=-15.39, r_old= 10.39], Reward=  3751.12 /  3683.62 /  5053.32, epsilon=  0.991, speed=  8.69, gear= 1, damage= 2200.00
Ep:2 step:1720(2736), a_t=[s= 1.00, t= 0.531230, b= 0.000000], r_t=[r= 0.21, prog= 1.80, pen=-1.59, r_old= 0.21], Reward=  3648.54 /  3551.51 /  5053.32, epsilon=  0.991, speed=  0.75, gear= 1, damage= 2346.00
Ep:2 step:1740(2756), a_t=[s=-0.31, t= 0.408736, b= 0.000000], r_t=[r= 0.15, prog= 0.79, pen=-0.65, r_old= 0.15], Reward=  3653.43 /  3556.40 /  5053.32, epsilon=  0.991, speed=  0.31, gear= 1, damage= 2346.00
Ep:2 step:1760(2776), a_t=[s=-1.00, t= 0.504770, b= 0.000000], r_t=[r= 1.14, prog= 3.82, pen=-2.68, r_old= 1.14], Reward=  3673.76 /  3576.73 /  5053.32, epsilon=  0.991, speed=  1.38, gear= 1, damage= 2346.00
Ep:2 step:1780(2796), a_t=[s=-0.63, t= 0.546359, b= 0.000000], r_t=[r= 10.45, prog= 26.74, pen=-16.28, r_old= 10.45], Reward=  3775.44 /  3678.41 /  5053.32, epsilon=  0.991, speed=  9.06, gear= 1, damage= 2346.00
Ep:2 step:1800(2816), a_t=[s= 1.00, t= 0.477016, b= 0.000000], r_t=[r=-0.12, prog= 0.47, pen=-0.59, r_old=-0.12], Reward=  3724.89 /  3612.68 /  5053.32, epsilon=  0.991, speed=  0.26, gear= 1, damage= 2493.00
Ep:2 step:1820(2836), a_t=[s= 1.00, t= 0.495569, b= 0.000000], r_t=[r=-0.05, prog= 0.40, pen=-0.46, r_old=-0.05], Reward=  3723.25 /  3611.04 /  5053.32, epsilon=  0.991, speed=  0.21, gear= 1, damage= 2493.00
Ep:2 step:1840(2856), a_t=[s= 0.24, t= 0.434384, b= 0.000000], r_t=[r=-0.07, prog= 0.61, pen=-0.68, r_old=-0.07], Reward=  3722.25 /  3610.05 /  5053.32, epsilon=  0.990, speed=  0.31, gear= 1, damage= 2493.00
Ep:2 step:1860(2876), a_t=[s= 1.00, t= 0.663008, b= 0.000000], r_t=[r=-0.02, prog= 1.35, pen=-1.37, r_old=-0.02], Reward=  3721.50 /  3609.30 /  5053.32, epsilon=  0.990, speed=  0.62, gear= 1, damage= 2493.00
Ep:2 step:1880(2896), a_t=[s= 0.64, t= 0.669847, b= 0.000000], r_t=[r= 0.06, prog= 1.12, pen=-1.06, r_old= 0.06], Reward=  3721.83 /  3609.63 /  5053.32, epsilon=  0.990, speed=  0.49, gear= 1, damage= 2493.00
Ep:2 step:1900(2916), a_t=[s=-0.83, t= 0.481920, b= 0.000000], r_t=[r= 0.11, prog= 0.92, pen=-0.81, r_old= 0.11], Reward=  3723.61 /  3611.40 /  5053.32, epsilon=  0.990, speed=  0.38, gear= 1, damage= 2493.00
Ep:2 step:1920(2936), a_t=[s=-0.89, t= 0.550546, b= 0.000000], r_t=[r= 0.22, prog= 1.33, pen=-1.10, r_old= 0.22], Reward=  3727.01 /  3614.80 /  5053.32, epsilon=  0.990, speed=  0.53, gear= 1, damage= 2493.00
Ep:2 step:1940(2956), a_t=[s= 0.34, t= 0.697763, b= 0.000000], r_t=[r= 0.79, prog= 3.54, pen=-2.75, r_old= 0.79], Reward=  3733.86 /  3621.66 /  5053.32, epsilon=  0.990, speed=  1.35, gear= 1, damage= 2493.00
Ep:2 step:1960(2976), a_t=[s= 0.65, t= 0.580470, b= 0.000000], r_t=[r= 4.27, prog= 12.47, pen=-8.20, r_old= 4.27], Reward=  3771.75 /  3659.55 /  5053.32, epsilon=  0.990, speed=  4.35, gear= 1, damage= 2493.00
Ep:2 step:1980(2996), a_t=[s=-1.00, t= 0.511300, b= 0.000000], r_t=[r= 2.14, prog= 6.20, pen=-4.06, r_old= 2.14], Reward=  3862.54 /  3738.66 /  5053.32, epsilon=  0.990, speed=  2.16, gear= 1, damage= 2514.00
=============================================================
 starting episode: 3/2000
Waiting for server on 3103............
Count Down : 5
Client connected on 3103..............
Ep:3 step:0(3016), a_t=[s= 0.86, t= 0.644179, b= 0.000000], r_t=[r= 0.35, prog= 0.35, pen=-0.00, r_old= 0.35], Reward=  0.35 /  0.35 /  5053.32, epsilon=  0.990, speed=  0.12, gear= 1, damage= 0.00
Ep:3 step:20(3036), a_t=[s=-0.61, t= 0.410817, b= 0.000000], r_t=[r= 87.58, prog= 110.66, pen=-23.08, r_old= 87.58], Reward=  795.10 /  795.10 /  5053.32, epsilon=  0.990, speed=  36.95, gear= 1, damage= 0.00
Ep:3 step:40(3056), a_t=[s=-0.09, t= 0.469919, b= 0.000000], r_t=[r=-0.23, prog= 0.07, pen=-0.31, r_old=-0.23], Reward=  388.46 /  391.55 /  5053.32, epsilon=  0.990, speed=  0.11, gear= 1, damage= 1177.00
Ep:3 step:60(3076), a_t=[s=-0.09, t= 0.417226, b= 0.000000], r_t=[r=-0.24, prog= 0.08, pen=-0.33, r_old=-0.24], Reward=  386.68 /  389.76 /  5053.32, epsilon=  0.990, speed=  0.12, gear= 1, damage= 1177.00
Ep:3 step:80(3096), a_t=[s= 0.29, t= 0.462300, b= 0.000000], r_t=[r= 0.00, prog=-0.01, pen= 0.01, r_old= 0.00], Reward=  383.26 /  386.34 /  5053.32, epsilon=  0.990, speed= -0.01, gear= 1, damage= 1177.00
Ep:3 step:100(3116), a_t=[s= 0.39, t= 0.276730, b= 0.000000], r_t=[r=-0.06, prog= 0.02, pen=-0.08, r_old=-0.06], Reward=  380.45 /  383.53 /  5053.32, epsilon=  0.990, speed=  0.03, gear= 1, damage= 1177.00
Ep:3 step:120(3136), a_t=[s= 0.15, t= 0.497242, b= 0.000000], r_t=[r=-0.10, prog= 0.04, pen=-0.14, r_old=-0.10], Reward=  377.86 /  380.94 /  5053.32, epsilon=  0.990, speed=  0.05, gear= 1, damage= 1177.00
Ep:3 step:140(3156), a_t=[s=-0.78, t= 0.715753, b= 0.000000], r_t=[r=-0.25, prog= 0.12, pen=-0.37, r_old=-0.25], Reward=  374.30 /  377.39 /  5053.32, epsilon=  0.989, speed=  0.13, gear= 1, damage= 1177.00
Ep:3 step:160(3176), a_t=[s= 0.57, t= 0.618517, b= 0.000000], r_t=[r=-0.00, prog=-0.00, pen= 0.00, r_old=-0.00], Reward=  371.84 /  374.93 /  5053.32, epsilon=  0.989, speed= -0.00, gear= 1, damage= 1177.00
Ep:3 step:180(3196), a_t=[s= 1.00, t= 0.478329, b= 0.000000], r_t=[r=-0.20, prog= 0.11, pen=-0.31, r_old=-0.20], Reward=  367.36 /  370.45 /  5053.32, epsilon=  0.989, speed=  0.11, gear= 1, damage= 1177.00
Ep:3 step:200(3216), a_t=[s= 1.00, t= 0.498150, b= 0.000000], r_t=[r=-0.32, prog= 0.21, pen=-0.53, r_old=-0.32], Reward=  363.55 /  366.63 /  5053.32, epsilon=  0.989, speed=  0.19, gear= 1, damage= 1177.00
Ep:3 step:220(3236), a_t=[s=-0.91, t= 0.623645, b= 0.000000], r_t=[r=-0.14, prog= 0.10, pen=-0.24, r_old=-0.14], Reward=  360.34 /  363.42 /  5053.32, epsilon=  0.989, speed=  0.09, gear= 1, damage= 1177.00
Ep:3 step:240(3256), a_t=[s= 1.00, t= 0.520094, b= 0.000000], r_t=[r=-0.02, prog=-0.07, pen= 0.05, r_old=-0.02], Reward=  358.07 /  361.15 /  5053.32, epsilon=  0.989, speed= -0.06, gear= 1, damage= 1177.00
Ep:3 step:260(3276), a_t=[s=-0.44, t= 0.620777, b= 0.000000], r_t=[r=-0.36, prog= 0.29, pen=-0.65, r_old=-0.36], Reward=  355.87 /  358.95 /  5053.32, epsilon=  0.989, speed=  0.24, gear= 1, damage= 1177.00
Ep:3 step:280(3296), a_t=[s= 1.00, t= 0.455797, b= 0.000000], r_t=[r=-0.16, prog= 0.14, pen=-0.30, r_old=-0.16], Reward=  351.94 /  355.02 /  5053.32, epsilon=  0.989, speed=  0.11, gear= 1, damage= 1177.00
Ep:3 step:300(3316), a_t=[s=-0.07, t= 0.382144, b= 0.000000], r_t=[r=-0.05, prog= 0.05, pen=-0.10, r_old=-0.05], Reward=  348.20 /  351.28 /  5053.32, epsilon=  0.989, speed=  0.04, gear= 1, damage= 1177.00
Ep:3 step:320(3336), a_t=[s= 0.37, t= 0.709058, b= 0.000000], r_t=[r=-0.12, prog= 0.13, pen=-0.26, r_old=-0.12], Reward=  345.59 /  348.67 /  5053.32, epsilon=  0.989, speed=  0.10, gear= 1, damage= 1177.00
Ep:3 step:340(3356), a_t=[s= 1.00, t= 0.642264, b= 0.000000], r_t=[r=-0.21, prog= 0.28, pen=-0.50, r_old=-0.21], Reward=  342.11 /  345.19 /  5053.32, epsilon=  0.989, speed=  0.19, gear= 1, damage= 1177.00
Ep:3 step:360(3376), a_t=[s= 0.37, t= 0.406253, b= 0.000000], r_t=[r=-0.28, prog= 0.47, pen=-0.75, r_old=-0.28], Reward=  338.80 /  341.88 /  5053.32, epsilon=  0.989, speed=  0.29, gear= 1, damage= 1177.00
Ep:3 step:380(3396), a_t=[s=-0.34, t= 0.568069, b= 0.000000], r_t=[r=-0.09, prog= 0.19, pen=-0.28, r_old=-0.09], Reward=  336.14 /  339.23 /  5053.32, epsilon=  0.989, speed=  0.11, gear= 1, damage= 1177.00
Ep:3 step:400(3416), a_t=[s= 0.02, t= 0.569247, b= 0.000000], r_t=[r=-0.18, prog= 0.45, pen=-0.63, r_old=-0.18], Reward=  333.39 /  336.48 /  5053.32, epsilon=  0.989, speed=  0.25, gear= 1, damage= 1177.00
Ep:3 step:420(3436), a_t=[s=-0.29, t= 0.605667, b= 0.000000], r_t=[r=-0.09, prog= 0.30, pen=-0.39, r_old=-0.09], Reward=  330.83 /  333.91 /  5053.32, epsilon=  0.989, speed=  0.16, gear= 1, damage= 1177.00
Ep:3 step:440(3456), a_t=[s=-0.57, t= 0.293538, b= 0.000000], r_t=[r=-0.07, prog= 0.33, pen=-0.39, r_old=-0.07], Reward=  328.39 /  331.47 /  5053.32, epsilon=  0.988, speed=  0.16, gear= 1, damage= 1177.00
Ep:3 step:460(3476), a_t=[s= 0.70, t= 0.565503, b= 0.000000], r_t=[r=-0.08, prog= 0.72, pen=-0.81, r_old=-0.08], Reward=  326.01 /  329.09 /  5053.32, epsilon=  0.988, speed=  0.33, gear= 1, damage= 1177.00
Ep:3 step:480(3496), a_t=[s= 1.00, t= 0.412585, b= 0.000000], r_t=[r=-0.06, prog= 1.18, pen=-1.24, r_old=-0.06], Reward=  324.68 /  327.77 /  5053.32, epsilon=  0.988, speed=  0.51, gear= 1, damage= 1177.00
Ep:3 step:500(3516), a_t=[s= 1.00, t= 0.571523, b= 0.000000], r_t=[r= 0.04, prog= 1.91, pen=-1.87, r_old= 0.04], Reward=  324.41 /  327.50 /  5053.32, epsilon=  0.988, speed=  0.78, gear= 1, damage= 1177.00
Ep:3 step:520(3536), a_t=[s= 0.24, t= 0.500483, b= 0.000000], r_t=[r= 0.11, prog= 1.25, pen=-1.14, r_old= 0.11], Reward=  326.29 /  329.38 /  5053.32, epsilon=  0.988, speed=  0.49, gear= 1, damage= 1177.00
Ep:3 step:540(3556), a_t=[s=-0.33, t= 0.416106, b= 0.000000], r_t=[r= 0.13, prog= 0.89, pen=-0.76, r_old= 0.13], Reward=  331.44 /  334.53 /  5053.32, epsilon=  0.988, speed=  0.34, gear= 1, damage= 1177.00
Ep:3 step:560(3576), a_t=[s=-0.34, t= 0.620934, b= 0.000000], r_t=[r= 1.16, prog= 4.87, pen=-3.71, r_old= 1.16], Reward=  350.02 /  353.10 /  5053.32, epsilon=  0.988, speed=  1.72, gear= 1, damage= 1177.00
Ep:3 step:580(3596), a_t=[s= 0.19, t= 0.419325, b= 0.000000], r_t=[r= 6.29, prog= 18.51, pen=-12.22, r_old= 6.29], Reward=  470.23 /  473.32 /  5053.32, epsilon=  0.988, speed=  6.21, gear= 1, damage= 1177.00
Ep:3 step:600(3616), a_t=[s=-0.70, t= 0.335777, b= 0.000000], r_t=[r= 18.47, prog= 48.86, pen=-30.39, r_old= 18.47], Reward=  728.26 /  731.34 /  5053.32, epsilon=  0.988, speed=  16.33, gear= 1, damage= 1177.00
Ep:3 step:620(3636), a_t=[s= 0.84, t= 0.496541, b= 0.000000], r_t=[r= 6.02, prog= 15.97, pen=-9.94, r_old= 6.02], Reward=  1160.91 /  1100.40 /  5053.32, epsilon=  0.988, speed=  5.44, gear= 1, damage= 1183.00
META = 1 ... Running backwards
=============================================================
 starting episode: 4/2000
Client connected on 3103..............
Ep:4 step:0(3655), a_t=[s=-0.02, t= 0.301904, b= 0.000000], r_t=[r= 0.22, prog= 0.22, pen=-0.00, r_old= 0.22], Reward=  0.22 /  0.22 /  5053.32, epsilon=  0.988, speed=  0.07, gear= 1, damage= 0.00
Ep:4 step:20(3675), a_t=[s= 0.69, t= 0.475061, b= 0.000000], r_t=[r= 92.24, prog= 112.78, pen=-20.54, r_old= 92.24], Reward=  885.26 /  885.26 /  5053.32, epsilon=  0.988, speed=  37.90, gear= 1, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 5/2000
Client connected on 3103..............
Ep:5 step:0(3685), a_t=[s=-1.00, t= 0.465492, b= 0.000000], r_t=[r=-0.04, prog=-0.04, pen= 0.00, r_old=-0.04], Reward= -0.04 / -0.04 /  5053.32, epsilon=  0.988, speed= -0.01, gear= 1, damage= 0.00
Ep:5 step:20(3705), a_t=[s=-0.68, t= 0.504801, b= 0.000000], r_t=[r= 91.44, prog= 125.12, pen=-33.68, r_old= 91.44], Reward=  847.04 /  847.04 /  5053.32, epsilon=  0.988, speed=  41.71, gear= 1, damage= 0.00
Ep:5 step:40(3725), a_t=[s= 0.42, t= 0.602593, b= 0.000000], r_t=[r=-807.83, prog= 51.76, pen=-859.59, r_old=-797.00], Reward=  1557.33 /  1568.17 /  5053.32, epsilon=  0.988, speed=  26.37, gear= 2, damage= 797.00
Ep:5 step:60(3745), a_t=[s=-0.23, t= 0.452760, b= 0.000000], r_t=[r= 12.58, prog= 30.54, pen=-17.95, r_old= 12.58], Reward=  1844.37 /  1855.20 /  5053.32, epsilon=  0.988, speed=  10.22, gear= 1, damage= 797.00
Ep:5 step:80(3765), a_t=[s=-0.92, t= 0.626010, b= 0.000000], r_t=[r= 22.22, prog= 49.77, pen=-27.55, r_old= 22.22], Reward=  2051.06 /  2061.89 /  5053.32, epsilon=  0.987, speed=  16.60, gear= 1, damage= 797.00
META = 1 ... Running backwards
=============================================================
 starting episode: 6/2000
### TORCS is RELAUNCHED ###
Client connected on 3103..............
Ep:6 step:0(3774), a_t=[s=-0.47, t= 0.543412, b= 0.000000], r_t=[r=-0.22, prog=-0.22, pen= 0.00, r_old=-0.22], Reward= -0.22 / -0.22 /  5053.32, epsilon=  0.987, speed= -0.07, gear= 1, damage= 0.00
Ep:6 step:20(3794), a_t=[s=-0.80, t= 0.714095, b= 0.000000], r_t=[r= 16.51, prog= 82.11, pen=-65.60, r_old= 16.51], Reward=  927.92 /  927.92 /  5053.32, epsilon=  0.987, speed=  44.09, gear= 1, damage= 0.00
Ep:6 step:40(3814), a_t=[s= 0.44, t= 0.531465, b= 0.000000], r_t=[r=-0.17, prog= 0.95, pen=-1.12, r_old=-0.17], Reward=  135.29 /  151.74 /  5053.32, epsilon=  0.987, speed=  0.42, gear= 1, damage= 668.00
Ep:6 step:60(3834), a_t=[s=-0.59, t= 0.516400, b= 0.000000], r_t=[r=-0.06, prog= 0.62, pen=-0.69, r_old=-0.06], Reward=  132.84 /  149.29 /  5053.32, epsilon=  0.987, speed=  0.26, gear= 1, damage= 668.00
Ep:6 step:80(3854), a_t=[s= 1.00, t= 0.440672, b= 0.000000], r_t=[r=-0.05, prog= 1.94, pen=-1.98, r_old=-0.05], Reward=  131.35 /  147.80 /  5053.32, epsilon=  0.987, speed=  0.78, gear= 1, damage= 668.00
Ep:6 step:100(3874), a_t=[s=-0.07, t= 0.459609, b= 0.033444], r_t=[r= 0.04, prog= 0.74, pen=-0.70, r_old= 0.04], Reward=  132.22 /  148.67 /  5053.32, epsilon=  0.987, speed=  0.28, gear= 1, damage= 668.00
Ep:6 step:120(3894), a_t=[s= 1.00, t= 0.657580, b= 0.000000], r_t=[r= 1.13, prog= 7.88, pen=-6.75, r_old= 1.13], Reward=  140.57 /  157.02 /  5053.32, epsilon=  0.987, speed=  2.83, gear= 1, damage= 668.00
Ep:6 step:140(3914), a_t=[s=-0.17, t= 0.398360, b= 0.000000], r_t=[r= 4.66, prog= 18.58, pen=-13.91, r_old= 4.66], Reward=  182.39 /  198.84 /  5053.32, epsilon=  0.987, speed=  6.28, gear= 1, damage= 668.00
Ep:6 step:160(3934), a_t=[s=-0.47, t= 0.215209, b= 0.000000], r_t=[r= 11.53, prog= 37.72, pen=-26.19, r_old= 11.53], Reward=  375.55 /  392.00 /  5053.32, epsilon=  0.987, speed=  12.61, gear= 1, damage= 668.00
Ep:6 step:180(3954), a_t=[s= 0.12, t= 0.598121, b= 0.000000], r_t=[r= 15.95, prog= 48.23, pen=-32.28, r_old= 15.95], Reward=  627.63 /  644.08 /  5053.32, epsilon=  0.987, speed=  16.12, gear= 1, damage= 668.00
Ep:6 step:200(3974), a_t=[s=-1.00, t= 0.335707, b= 0.000000], r_t=[r= 12.96, prog= 35.84, pen=-22.88, r_old= 12.96], Reward=  952.04 /  968.50 /  5053.32, epsilon=  0.987, speed=  11.99, gear= 1, damage= 668.00
Ep:6 step:220(3994), a_t=[s= 1.00, t= 0.503545, b= 0.000000], r_t=[r= 12.28, prog= 30.85, pen=-18.57, r_old= 12.28], Reward=  1277.67 /  1294.12 /  5053.32, epsilon=  0.987, speed=  10.31, gear= 1, damage= 668.00
Ep:6 step:240(4014), a_t=[s=-0.21, t= 0.525838, b= 0.000000], r_t=[r= 16.35, prog= 38.88, pen=-22.52, r_old= 16.35], Reward=  1545.91 /  1562.36 /  5053.32, epsilon=  0.987, speed=  12.98, gear= 1, damage= 668.00
Ep:6 step:260(4034), a_t=[s=-0.41, t= 0.405685, b= 0.000000], r_t=[r= 18.86, prog= 57.95, pen=-39.09, r_old= 18.86], Reward=  1894.11 /  1910.56 /  5053.32, epsilon=  0.987, speed=  20.47, gear= 1, damage= 668.00
