=============================================================
 starting episode: 0/2000
Client connected on 3105..............
Ep:0 step:0(1), a_t=[s= 0.24, t= 0.550774, b= 0.000000], r_t=[r= 0.30, prog= 0.30, pen=-0.00, r_old= 0.30], Reward=  0.30 /  0.30 / -inf, epsilon=  1.000, speed=  0.10, gear= 0, damage= 0.00
Ep:2 step:1660(2034), a_t=[s= 1.00, t= 0.482180, b= 0.000000], r_t=[r= 21.50, prog= 59.35, pen=-37.85, r_old= 21.50], Reward=  4997.34 /  4997.34 /  846.39, epsilon=  0.993, speed=  20.45, gear= 1, damage= 1480.00
Ep:2 step:1680(2054), a_t=[s= 1.00, t= 0.513003, b= 0.000000], r_t=[r= 0.45, prog= 1.68, pen=-1.24, r_old= 0.45], Reward=  5058.01 /  5058.01 /  846.39, epsilon=  0.993, speed=  0.62, gear= 1, damage= 1480.00
Ep:2 step:1700(2074), a_t=[s=-1.00, t= 0.580479, b= 0.000000], r_t=[r= 3.96, prog= 11.60, pen=-7.64, r_old= 3.96], Reward=  5090.77 /  5090.77 /  846.39, epsilon=  0.993, speed=  4.05, gear= 1, damage= 1480.00
Ep:2 step:1720(2094), a_t=[s= 0.44, t= 0.710576, b= 0.000000], r_t=[r= 3.04, prog= 8.56, pen=-5.52, r_old= 3.04], Reward=  5130.34 /  5130.34 /  846.39, epsilon=  0.993, speed=  2.96, gear= 1, damage= 1480.00
Ep:2 step:1740(2114), a_t=[s= 0.21, t= 0.542566, b= 0.000000], r_t=[r= 3.24, prog= 8.82, pen=-5.58, r_old= 3.24], Reward=  5171.34 /  5171.34 /  846.39, epsilon=  0.993, speed=  3.03, gear= 1, damage= 1480.00
Ep:2 step:1760(2134), a_t=[s= 0.21, t= 0.642111, b= 0.000000], r_t=[r= 3.64, prog= 9.56, pen=-5.92, r_old= 3.64], Reward=  5259.33 /  5259.33 /  846.39, epsilon=  0.993, speed=  3.26, gear= 1, damage= 1480.00
Ep:2 step:1780(2154), a_t=[s=-0.49, t= 0.562088, b= 0.000000], r_t=[r= 11.05, prog= 30.63, pen=-19.58, r_old= 11.05], Reward=  5237.85 /  5237.85 /  846.39, epsilon=  0.993, speed=  10.56, gear= 1, damage= 1604.00
Ep:2 step:1800(2174), a_t=[s= 1.00, t= 0.577844, b= 0.000000], r_t=[r= 0.52, prog= 1.69, pen=-1.16, r_old= 0.52], Reward=  5255.01 /  5255.01 /  846.39, epsilon=  0.993, speed=  0.60, gear= 1, damage= 1653.00
Ep:2 step:1820(2194), a_t=[s= 1.00, t= 0.556446, b= 0.000000], r_t=[r= 1.25, prog= 3.81, pen=-2.55, r_old= 1.25], Reward=  5276.79 /  5276.79 /  846.39, epsilon=  0.993, speed=  1.34, gear= 1, damage= 1653.00
Ep:2 step:1840(2214), a_t=[s= 1.00, t= 0.488986, b= 0.000000], r_t=[r= 3.03, prog= 8.10, pen=-5.07, r_old= 3.03], Reward=  5337.64 /  5337.64 /  846.39, epsilon=  0.993, speed=  2.77, gear= 1, damage= 1653.00
Ep:2 step:1860(2234), a_t=[s=-0.60, t= 0.363592, b= 0.000000], r_t=[r= 10.24, prog= 25.16, pen=-14.92, r_old= 10.24], Reward=  5442.02 /  5442.02 /  846.39, epsilon=  0.993, speed=  8.46, gear= 1, damage= 1653.00
Ep:2 step:1880(2254), a_t=[s= 0.29, t= 0.388701, b= 0.000000], r_t=[r= 12.35, prog= 34.40, pen=-22.05, r_old= 12.35], Reward=  5693.74 /  5693.74 /  846.39, epsilon=  0.992, speed=  11.88, gear= 1, damage= 1655.00
Ep:2 step:1900(2274), a_t=[s= 0.44, t= 0.606369, b= 0.000000], r_t=[r= 1.16, prog= 3.68, pen=-2.52, r_old= 1.16], Reward=  5741.68 /  5741.68 /  846.39, epsilon=  0.992, speed=  1.31, gear= 1, damage= 1658.00
Ep:2 step:1920(2294), a_t=[s= 0.58, t= 0.562628, b= 0.000000], r_t=[r= 1.13, prog= 3.36, pen=-2.23, r_old= 1.13], Reward=  5767.12 /  5767.12 /  846.39, epsilon=  0.992, speed=  1.18, gear= 1, damage= 1658.00
Ep:2 step:1940(2314), a_t=[s= 0.83, t= 0.494852, b= 0.000000], r_t=[r= 1.96, prog= 5.39, pen=-3.43, r_old= 1.96], Reward=  5819.16 /  5819.16 /  846.39, epsilon=  0.992, speed=  1.86, gear= 1, damage= 1658.00
Ep:2 step:1960(2334), a_t=[s=-0.31, t= 0.474599, b= 0.000000], r_t=[r= 3.40, prog= 9.10, pen=-5.69, r_old= 3.40], Reward=  5862.35 /  5862.35 /  846.39, epsilon=  0.992, speed=  3.11, gear= 1, damage= 1658.00
Ep:2 step:1980(2354), a_t=[s= 0.80, t= 0.608877, b= 0.000000], r_t=[r= 1.91, prog= 5.45, pen=-3.53, r_old= 1.91], Reward=  5915.94 /  5915.94 /  846.39, epsilon=  0.992, speed=  1.89, gear= 1, damage= 1691.00
=============================================================
 starting episode: 3/2000
Waiting for server on 3105............
Count Down : 5
Client connected on 3105..............
Ep:3 step:0(2374), a_t=[s= 0.82, t= 0.521591, b= 0.000000], r_t=[r= 0.23, prog= 0.23, pen=-0.00, r_old= 0.23], Reward=  0.23 /  0.23 /  6018.84, epsilon=  0.992, speed=  0.08, gear= 1, damage= 0.00
Ep:3 step:20(2394), a_t=[s= 0.06, t= 0.375719, b= 0.000000], r_t=[r= 90.07, prog= 103.42, pen=-13.35, r_old= 90.07], Reward=  891.02 /  891.02 /  6018.84, epsilon=  0.992, speed=  34.81, gear= 1, damage= 0.00
Ep:3 step:40(2414), a_t=[s= 1.00, t= 0.427286, b= 0.000000], r_t=[r= 60.66, prog= 185.11, pen=-124.45, r_old= 60.66], Reward=  2137.49 /  2137.49 /  6018.84, epsilon=  0.992, speed=  63.12, gear= 2, damage= 3.00
Ep:3 step:60(2434), a_t=[s= 0.35, t= 0.358427, b= 0.000000], r_t=[r=-0.13, prog= 0.10, pen=-0.23, r_old=-0.13], Reward=  1343.25 /  1343.25 /  6018.84, epsilon=  0.992, speed=  0.09, gear= 1, damage= 1105.00
Ep:3 step:80(2454), a_t=[s=-0.27, t= 0.534667, b= 0.000000], r_t=[r=-0.10, prog= 0.09, pen=-0.19, r_old=-0.10], Reward=  1341.08 /  1341.08 /  6018.84, epsilon=  0.992, speed=  0.08, gear= 1, damage= 1105.00
Ep:3 step:100(2474), a_t=[s= 1.00, t= 0.392507, b= 0.000000], r_t=[r=-0.20, prog= 0.20, pen=-0.40, r_old=-0.20], Reward=  1339.24 /  1339.24 /  6018.84, epsilon=  0.992, speed=  0.17, gear= 1, damage= 1105.00
Ep:3 step:120(2494), a_t=[s= 1.00, t= 0.556126, b= 0.000000], r_t=[r=-0.23, prog= 0.32, pen=-0.55, r_old=-0.23], Reward=  1336.73 /  1336.73 /  6018.84, epsilon=  0.992, speed=  0.23, gear= 1, damage= 1105.00
Ep:3 step:140(2514), a_t=[s= 0.54, t= 0.591124, b= 0.000000], r_t=[r=-0.05, prog= 0.10, pen=-0.16, r_old=-0.05], Reward=  1334.83 /  1334.83 /  6018.84, epsilon=  0.992, speed=  0.07, gear= 1, damage= 1105.00
Ep:3 step:160(2534), a_t=[s= 0.51, t= 0.592418, b= 0.000000], r_t=[r=-0.20, prog= 0.52, pen=-0.72, r_old=-0.20], Reward=  1332.68 /  1332.68 /  6018.84, epsilon=  0.992, speed=  0.31, gear= 1, damage= 1105.00
Ep:3 step:180(2554), a_t=[s= 1.00, t= 0.716072, b= 0.000000], r_t=[r=-0.07, prog= 0.19, pen=-0.25, r_old=-0.07], Reward=  1331.41 /  1331.41 /  6018.84, epsilon=  0.991, speed=  0.11, gear= 1, damage= 1105.00
Ep:3 step:200(2574), a_t=[s=-0.12, t= 0.513189, b= 0.000000], r_t=[r=-0.08, prog= 0.31, pen=-0.39, r_old=-0.08], Reward=  1329.17 /  1329.17 /  6018.84, epsilon=  0.991, speed=  0.17, gear= 1, damage= 1105.00
Ep:3 step:220(2594), a_t=[s= 1.00, t= 0.408397, b= 0.000000], r_t=[r=-0.06, prog= 0.28, pen=-0.33, r_old=-0.06], Reward=  1327.74 /  1327.74 /  6018.84, epsilon=  0.991, speed=  0.15, gear= 1, damage= 1105.00
Ep:3 step:240(2614), a_t=[s= 1.00, t= 0.539448, b= 0.000000], r_t=[r=-0.02, prog= 0.21, pen=-0.22, r_old=-0.02], Reward=  1326.49 /  1326.49 /  6018.84, epsilon=  0.991, speed=  0.10, gear= 1, damage= 1105.00
Ep:3 step:260(2634), a_t=[s=-0.27, t= 0.498795, b= 0.000000], r_t=[r=-0.02, prog= 0.47, pen=-0.49, r_old=-0.02], Reward=  1325.77 /  1325.77 /  6018.84, epsilon=  0.991, speed=  0.22, gear= 1, damage= 1105.00
Ep:3 step:280(2654), a_t=[s=-0.62, t= 0.627081, b= 0.000000], r_t=[r= 0.03, prog= 1.70, pen=-1.67, r_old= 0.03], Reward=  1325.63 /  1325.63 /  6018.84, epsilon=  0.991, speed=  0.77, gear= 1, damage= 1105.00
Ep:3 step:300(2674), a_t=[s=-0.06, t= 0.526563, b= 0.000000], r_t=[r= 0.02, prog= 0.48, pen=-0.46, r_old= 0.02], Reward=  1326.01 /  1326.01 /  6018.84, epsilon=  0.991, speed=  0.21, gear= 1, damage= 1105.00
Ep:3 step:320(2694), a_t=[s= 0.36, t= 0.616010, b= 0.000000], r_t=[r= 0.12, prog= 1.26, pen=-1.14, r_old= 0.12], Reward=  1327.42 /  1327.42 /  6018.84, epsilon=  0.991, speed=  0.53, gear= 1, damage= 1105.00
Ep:3 step:340(2714), a_t=[s= 0.94, t= 0.551948, b= 0.000000], r_t=[r= 0.09, prog= 0.64, pen=-0.55, r_old= 0.09], Reward=  1329.82 /  1329.82 /  6018.84, epsilon=  0.991, speed=  0.26, gear= 1, damage= 1105.00
Ep:3 step:360(2734), a_t=[s=-0.05, t= 0.523682, b= 0.000000], r_t=[r= 0.19, prog= 1.22, pen=-1.03, r_old= 0.19], Reward=  1332.69 /  1332.69 /  6018.84, epsilon=  0.991, speed=  0.49, gear= 1, damage= 1105.00
Ep:3 step:380(2754), a_t=[s= 1.00, t= 0.550567, b= 0.000000], r_t=[r= 0.23, prog= 1.15, pen=-0.92, r_old= 0.23], Reward=  1338.02 /  1338.02 /  6018.84, epsilon=  0.991, speed=  0.45, gear= 1, damage= 1105.00
Ep:3 step:400(2774), a_t=[s= 0.26, t= 0.599137, b= 0.000000], r_t=[r= 0.56, prog= 2.22, pen=-1.66, r_old= 0.56], Reward=  1348.45 /  1348.45 /  6018.84, epsilon=  0.991, speed=  0.83, gear= 1, damage= 1105.00
Ep:3 step:420(2794), a_t=[s= 1.00, t= 0.526241, b= 0.000000], r_t=[r= 0.67, prog= 2.35, pen=-1.68, r_old= 0.67], Reward=  1362.27 /  1362.27 /  6018.84, epsilon=  0.991, speed=  0.85, gear= 1, damage= 1105.00
Ep:3 step:440(2814), a_t=[s= 1.00, t= 0.513656, b= 0.000000], r_t=[r= 1.16, prog= 3.58, pen=-2.41, r_old= 1.16], Reward=  1385.80 /  1385.80 /  6018.84, epsilon=  0.991, speed=  1.26, gear= 1, damage= 1105.00
Ep:3 step:460(2834), a_t=[s= 1.00, t= 0.637354, b= 0.000000], r_t=[r= 2.05, prog= 5.87, pen=-3.82, r_old= 2.05], Reward=  1424.10 /  1424.10 /  6018.84, epsilon=  0.991, speed=  2.04, gear= 1, damage= 1105.00
Ep:3 step:480(2854), a_t=[s= 0.49, t= 0.568457, b= 0.000000], r_t=[r= 2.46, prog= 6.75, pen=-4.29, r_old= 2.46], Reward=  1462.03 /  1462.03 /  6018.84, epsilon=  0.990, speed=  2.32, gear= 1, damage= 1105.00
Ep:3 step:500(2874), a_t=[s= 1.00, t= 0.349913, b= 0.000000], r_t=[r= 1.13, prog= 3.01, pen=-1.88, r_old= 1.13], Reward=  1512.34 /  1512.34 /  6018.84, epsilon=  0.990, speed=  1.03, gear= 1, damage= 1105.00
Ep:3 step:520(2894), a_t=[s= 1.00, t= 0.406997, b= 0.000000], r_t=[r= 2.18, prog= 5.70, pen=-3.52, r_old= 2.18], Reward=  1563.90 /  1563.90 /  6018.84, epsilon=  0.990, speed=  1.94, gear= 1, damage= 1105.00
Ep:3 step:540(2914), a_t=[s= 0.07, t= 0.558314, b= 0.000000], r_t=[r= 18.62, prog= 66.74, pen=-48.12, r_old= 18.62], Reward=  1872.53 /  1872.53 /  6018.84, epsilon=  0.990, speed=  24.42, gear= 1, damage= 1105.00
Ep:3 step:560(2934), a_t=[s=-0.19, t= 0.461444, b= 0.000000], r_t=[r=-0.04, prog= 0.08, pen=-0.12, r_old=-0.04], Reward=  1867.80 /  1867.80 /  6018.84, epsilon=  0.990, speed=  0.05, gear= 1, damage= 1105.00
Ep:3 step:580(2954), a_t=[s= 0.29, t= 0.495852, b= 0.000000], r_t=[r=-0.05, prog= 0.12, pen=-0.18, r_old=-0.05], Reward=  1866.25 /  1866.25 /  6018.84, epsilon=  0.990, speed=  0.08, gear= 1, damage= 1105.00
Ep:3 step:600(2974), a_t=[s= 1.00, t= 0.468621, b= 0.000000], r_t=[r=-0.08, prog= 0.29, pen=-0.37, r_old=-0.08], Reward=  1863.87 /  1863.87 /  6018.84, epsilon=  0.990, speed=  0.16, gear= 1, damage= 1105.00
Ep:3 step:620(2994), a_t=[s= 0.63, t= 0.357307, b= 0.000000], r_t=[r=-0.11, prog= 0.60, pen=-0.71, r_old=-0.11], Reward=  1862.02 /  1862.02 /  6018.84, epsilon=  0.990, speed=  0.32, gear= 1, damage= 1105.00
Ep:3 step:640(3014), a_t=[s=-0.39, t= 0.443743, b= 0.000000], r_t=[r=-0.07, prog= 0.48, pen=-0.55, r_old=-0.07], Reward=  1861.15 /  1861.15 /  6018.84, epsilon=  0.990, speed=  0.25, gear= 1, damage= 1105.00
Ep:3 step:660(3034), a_t=[s= 0.80, t= 0.590984, b= 0.000000], r_t=[r=-0.04, prog= 0.67, pen=-0.71, r_old=-0.04], Reward=  1859.97 /  1859.97 /  6018.84, epsilon=  0.990, speed=  0.32, gear= 1, damage= 1105.00
Ep:3 step:680(3054), a_t=[s=-0.24, t= 0.483432, b= 0.000000], r_t=[r=-0.01, prog= 0.88, pen=-0.88, r_old=-0.01], Reward=  1859.60 /  1859.60 /  6018.84, epsilon=  0.990, speed=  0.40, gear= 1, damage= 1105.00
Ep:3 step:700(3074), a_t=[s=-0.35, t= 0.545601, b= 0.000000], r_t=[r= 0.03, prog= 0.85, pen=-0.82, r_old= 0.03], Reward=  1859.75 /  1859.75 /  6018.84, epsilon=  0.990, speed=  0.38, gear= 1, damage= 1105.00
Ep:3 step:720(3094), a_t=[s= 0.66, t= 0.437201, b= 0.000000], r_t=[r= 0.07, prog= 0.78, pen=-0.71, r_old= 0.07], Reward=  1860.78 /  1860.78 /  6018.84, epsilon=  0.990, speed=  0.33, gear= 1, damage= 1105.00
Ep:3 step:740(3114), a_t=[s= 0.22, t= 0.475059, b= 0.000000], r_t=[r= 0.13, prog= 1.02, pen=-0.89, r_old= 0.13], Reward=  1862.77 /  1862.77 /  6018.84, epsilon=  0.990, speed=  0.42, gear= 1, damage= 1105.00
Ep:3 step:760(3134), a_t=[s= 0.72, t= 0.670284, b= 0.000000], r_t=[r= 0.32, prog= 1.82, pen=-1.51, r_old= 0.32], Reward=  1866.73 /  1866.73 /  6018.84, epsilon=  0.990, speed=  0.73, gear= 1, damage= 1105.00
Ep:3 step:780(3154), a_t=[s= 0.40, t= 0.441390, b= 0.000000], r_t=[r= 0.20, prog= 0.96, pen=-0.76, r_old= 0.20], Reward=  1872.23 /  1872.23 /  6018.84, epsilon=  0.989, speed=  0.37, gear= 1, damage= 1105.00
Ep:3 step:800(3174), a_t=[s= 1.00, t= 0.429433, b= 0.000000], r_t=[r= 0.16, prog= 0.71, pen=-0.56, r_old= 0.16], Reward=  1877.16 /  1877.16 /  6018.84, epsilon=  0.989, speed=  0.27, gear= 1, damage= 1105.00
Ep:3 step:820(3194), a_t=[s=-0.18, t= 0.476198, b= 0.000000], r_t=[r= 0.52, prog= 2.04, pen=-1.53, r_old= 0.52], Reward=  1886.85 /  1886.85 /  6018.84, epsilon=  0.989, speed=  0.76, gear= 1, damage= 1105.00
Ep:3 step:840(3214), a_t=[s=-0.01, t= 0.626756, b= 0.000000], r_t=[r= 1.32, prog= 4.29, pen=-2.97, r_old= 1.32], Reward=  1907.85 /  1907.85 /  6018.84, epsilon=  0.989, speed=  1.53, gear= 1, damage= 1105.00
Ep:3 step:860(3234), a_t=[s= 1.00, t= 0.417048, b= 0.000000], r_t=[r= 4.18, prog= 11.31, pen=-7.13, r_old= 4.18], Reward=  1960.36 /  1960.36 /  6018.84, epsilon=  0.989, speed=  3.88, gear= 1, damage= 1105.00
Ep:3 step:880(3254), a_t=[s= 0.44, t= 0.632826, b= 0.000000], r_t=[r= 6.73, prog= 17.13, pen=-10.39, r_old= 6.73], Reward=  2037.56 /  2037.56 /  6018.84, epsilon=  0.989, speed=  5.80, gear= 1, damage= 1105.00
Ep:3 step:900(3274), a_t=[s=-0.13, t= 0.340412, b= 0.000000], r_t=[r= 4.64, prog= 12.40, pen=-7.76, r_old= 4.64], Reward=  2133.71 /  2133.71 /  6018.84, epsilon=  0.989, speed=  4.24, gear= 1, damage= 1105.00
Ep:3 step:920(3294), a_t=[s= 0.86, t= 0.618290, b= 0.000000], r_t=[r= 3.64, prog= 9.40, pen=-5.76, r_old= 3.64], Reward=  2200.18 /  2200.18 /  6018.84, epsilon=  0.989, speed=  3.19, gear= 1, damage= 1105.00
Ep:3 step:940(3314), a_t=[s=-0.62, t= 0.440869, b= 0.000000], r_t=[r= 6.23, prog= 15.82, pen=-9.59, r_old= 6.23], Reward=  2278.73 /  2278.73 /  6018.84, epsilon=  0.989, speed=  5.35, gear= 1, damage= 1105.00
Ep:3 step:960(3334), a_t=[s=-0.46, t= 0.742743, b= 0.000000], r_t=[r= 3.26, prog= 9.76, pen=-6.50, r_old= 3.26], Reward=  2291.76 /  2291.76 /  6018.84, epsilon=  0.989, speed=  3.43, gear= 1, damage= 1166.00
Ep:3 step:980(3354), a_t=[s= 0.75, t= 0.367837, b= 0.000000], r_t=[r= 0.49, prog= 1.41, pen=-0.92, r_old= 0.49], Reward=  2323.68 /  2323.68 /  6018.84, epsilon=  0.989, speed=  0.49, gear= 1, damage= 1166.00
Ep:3 step:1000(3374), a_t=[s=-0.11, t= 0.492206, b= 0.000000], r_t=[r= 5.06, prog= 13.77, pen=-8.72, r_old= 5.06], Reward=  2366.29 /  2366.29 /  6018.84, epsilon=  0.989, speed=  4.73, gear= 1, damage= 1166.00
Ep:3 step:1020(3394), a_t=[s= 0.19, t= 0.355934, b= 0.000000], r_t=[r= 1.82, prog= 4.89, pen=-3.06, r_old= 1.82], Reward=  2409.96 /  2409.96 /  6018.84, epsilon=  0.989, speed=  1.67, gear= 1, damage= 1171.00
Ep:3 step:1040(3414), a_t=[s= 0.24, t= 0.562014, b= 0.000000], r_t=[r= 3.67, prog= 10.05, pen=-6.38, r_old= 3.67], Reward=  2474.37 /  2474.37 /  6018.84, epsilon=  0.989, speed=  3.46, gear= 1, damage= 1201.00
Ep:3 step:1060(3434), a_t=[s= 1.00, t= 0.595559, b= 0.000000], r_t=[r= 2.11, prog= 5.73, pen=-3.63, r_old= 2.11], Reward=  2514.65 /  2514.65 /  6018.84, epsilon=  0.989, speed=  1.97, gear= 1, damage= 1201.00
Ep:3 step:1080(3454), a_t=[s=-0.21, t= 0.273713, b= 0.000000], r_t=[r= 7.04, prog= 18.05, pen=-11.02, r_old= 7.04], Reward=  2572.46 /  2572.46 /  6018.84, epsilon=  0.988, speed=  6.12, gear= 1, damage= 1201.00
Ep:3 step:1100(3474), a_t=[s= 0.01, t= 0.474132, b= 0.000000], r_t=[r= 1.28, prog= 3.86, pen=-2.58, r_old= 1.28], Reward=  2426.87 /  2426.87 /  6018.84, epsilon=  0.988, speed=  1.36, gear= 1, damage= 1409.00
Ep:3 step:1120(3494), a_t=[s= 0.12, t= 0.389289, b= 0.000000], r_t=[r= 1.68, prog= 4.92, pen=-3.24, r_old= 1.68], Reward=  2448.60 /  2448.60 /  6018.84, epsilon=  0.988, speed=  1.72, gear= 1, damage= 1409.00
Ep:3 step:1140(3514), a_t=[s= 1.00, t= 0.502100, b= 0.000250], r_t=[r= 0.82, prog= 2.34, pen=-1.52, r_old= 0.82], Reward=  2475.48 /  2475.48 /  6018.84, epsilon=  0.988, speed=  0.81, gear= 1, damage= 1409.00
Ep:3 step:1160(3534), a_t=[s= 0.47, t= 0.498032, b= 0.000000], r_t=[r= 3.71, prog= 10.07, pen=-6.35, r_old= 3.71], Reward=  2517.77 /  2517.77 /  6018.84, epsilon=  0.988, speed=  3.45, gear= 1, damage= 1409.00
Ep:3 step:1180(3554), a_t=[s=-0.22, t= 0.446412, b= 0.000000], r_t=[r= 3.01, prog= 8.19, pen=-5.18, r_old= 3.01], Reward=  2593.97 /  2593.97 /  6018.84, epsilon=  0.988, speed=  2.81, gear= 1, damage= 1419.00
Ep:3 step:1200(3574), a_t=[s= 0.65, t= 0.601701, b= 0.000000], r_t=[r= 2.36, prog= 6.42, pen=-4.06, r_old= 2.36], Reward=  2630.88 /  2630.88 /  6018.84, epsilon=  0.988, speed=  2.20, gear= 1, damage= 1419.00
Ep:3 step:1220(3594), a_t=[s= 0.45, t= 0.661123, b= 0.000000], r_t=[r= 2.47, prog= 6.58, pen=-4.12, r_old= 2.47], Reward=  2678.12 /  2678.12 /  6018.84, epsilon=  0.988, speed=  2.25, gear= 1, damage= 1419.00
Ep:3 step:1240(3614), a_t=[s= 1.00, t= 0.491981, b= 0.000000], r_t=[r= 2.26, prog= 5.94, pen=-3.68, r_old= 2.26], Reward=  2726.53 /  2726.53 /  6018.84, epsilon=  0.988, speed=  2.03, gear= 1, damage= 1419.00
Ep:3 step:1260(3634), a_t=[s= 0.14, t= 0.471210, b= 0.000000], r_t=[r= 7.42, prog= 19.07, pen=-11.65, r_old= 7.42], Reward=  2796.27 /  2796.27 /  6018.84, epsilon=  0.988, speed=  6.47, gear= 1, damage= 1448.00
Ep:3 step:1280(3654), a_t=[s= 0.17, t= 0.666393, b= 0.000000], r_t=[r= 2.01, prog= 5.61, pen=-3.59, r_old= 2.01], Reward=  2768.74 /  2768.74 /  6018.84, epsilon=  0.988, speed=  1.94, gear= 1, damage= 1516.00
Ep:3 step:1300(3674), a_t=[s= 0.49, t= 0.320213, b= 0.000000], r_t=[r= 3.45, prog= 9.03, pen=-5.58, r_old= 3.45], Reward=  2830.47 /  2830.47 /  6018.84, epsilon=  0.988, speed=  3.07, gear= 1, damage= 1516.00
Ep:3 step:1320(3694), a_t=[s= 0.04, t= 0.378918, b= 0.000000], r_t=[r= 7.88, prog= 20.29, pen=-12.41, r_old= 7.88], Reward=  2879.74 /  2879.74 /  6018.84, epsilon=  0.988, speed=  6.88, gear= 1, damage= 1550.00
Ep:3 step:1340(3714), a_t=[s= 0.71, t= 0.602215, b= 0.000000], r_t=[r= 4.30, prog= 12.01, pen=-7.72, r_old= 4.30], Reward=  2847.02 /  2847.02 /  6018.84, epsilon=  0.988, speed=  4.15, gear= 1, damage= 1619.00
Ep:3 step:1360(3734), a_t=[s=-0.18, t= 0.593007, b= 0.000000], r_t=[r= 3.08, prog= 8.51, pen=-5.44, r_old= 3.08], Reward=  2884.69 /  2884.69 /  6018.84, epsilon=  0.988, speed=  2.93, gear= 1, damage= 1636.00
Ep:3 step:1380(3754), a_t=[s= 0.90, t= 0.468870, b= 0.000000], r_t=[r= 1.67, prog= 4.49, pen=-2.82, r_old= 1.67], Reward=  2931.71 /  2931.71 /  6018.84, epsilon=  0.987, speed=  1.54, gear= 1, damage= 1636.00
Ep:3 step:1400(3774), a_t=[s= 1.00, t= 0.258263, b= 0.000000], r_t=[r= 4.87, prog= 12.86, pen=-7.99, r_old= 4.87], Reward=  2996.88 /  2996.88 /  6018.84, epsilon=  0.987, speed=  4.39, gear= 1, damage= 1643.00
Ep:3 step:1420(3794), a_t=[s= 1.00, t= 0.656279, b= 0.000000], r_t=[r= 10.72, prog= 27.10, pen=-16.39, r_old= 10.72], Reward=  3123.84 /  3123.84 /  6018.84, epsilon=  0.987, speed=  9.16, gear= 1, damage= 1643.00
Ep:3 step:1440(3814), a_t=[s= 0.04, t= 0.497594, b= 0.000000], r_t=[r= 1.85, prog= 5.88, pen=-4.03, r_old= 1.85], Reward=  3169.71 /  3169.71 /  6018.84, epsilon=  0.987, speed=  2.09, gear= 1, damage= 1697.00
Ep:3 step:1460(3834), a_t=[s=-1.00, t= 0.492364, b= 0.000000], r_t=[r= 3.38, prog= 9.85, pen=-6.48, r_old= 3.38], Reward=  3195.04 /  3195.04 /  6018.84, epsilon=  0.987, speed=  3.44, gear= 1, damage= 1697.00
Ep:3 step:1480(3854), a_t=[s=-1.00, t= 0.720803, b= 0.000000], r_t=[r= 5.37, prog= 14.00, pen=-8.63, r_old= 5.37], Reward=  3273.03 /  3273.03 /  6018.84, epsilon=  0.987, speed=  4.77, gear= 1, damage= 1697.00
Ep:3 step:1500(3874), a_t=[s= 0.34, t= 0.557116, b= 0.000000], r_t=[r= 3.36, prog= 8.73, pen=-5.37, r_old= 3.36], Reward=  3353.19 /  3353.19 /  6018.84, epsilon=  0.987, speed=  2.97, gear= 1, damage= 1697.00
Ep:3 step:1520(3894), a_t=[s=-0.40, t= 0.534899, b= 0.000000], r_t=[r= 6.19, prog= 16.83, pen=-10.64, r_old= 6.19], Reward=  3356.97 /  3356.97 /  6018.84, epsilon=  0.987, speed=  5.78, gear= 1, damage= 1767.00
Ep:3 step:1540(3914), a_t=[s= 0.53, t= 0.504034, b= 0.000000], r_t=[r= 8.91, prog= 22.82, pen=-13.91, r_old= 8.91], Reward=  3463.76 /  3463.76 /  6018.84, epsilon=  0.987, speed=  7.73, gear= 1, damage= 1767.00
Ep:3 step:1560(3934), a_t=[s=-0.27, t= 0.317179, b= 0.000000], r_t=[r=-0.76, prog= 17.57, pen=-18.33, r_old=-0.76], Reward=  3717.37 /  3717.37 /  6018.84, epsilon=  0.987, speed=  8.32, gear= 1, damage= 1767.00
Ep:3 step:1580(3954), a_t=[s=-0.16, t= 0.524437, b= 0.000000], r_t=[r= 0.05, prog= 0.79, pen=-0.74, r_old= 0.05], Reward=  3717.78 /  3717.78 /  6018.84, epsilon=  0.987, speed=  0.34, gear= 1, damage= 1767.00
Ep:3 step:1600(3974), a_t=[s= 0.34, t= 0.570676, b= 0.000000], r_t=[r= 0.04, prog= 0.39, pen=-0.35, r_old= 0.04], Reward=  3718.95 /  3718.95 /  6018.84, epsilon=  0.987, speed=  0.16, gear= 1, damage= 1767.00
Ep:3 step:1620(3994), a_t=[s= 0.05, t= 0.729105, b= 0.000000], r_t=[r= 0.22, prog= 1.55, pen=-1.34, r_old= 0.22], Reward=  3721.46 /  3721.46 /  6018.84, epsilon=  0.987, speed=  0.64, gear= 1, damage= 1767.00
Ep:3 step:1640(4014), a_t=[s= 0.55, t= 0.670836, b= 0.000000], r_t=[r= 0.26, prog= 1.54, pen=-1.28, r_old= 0.26], Reward=  3725.08 /  3725.08 /  6018.84, epsilon=  0.987, speed=  0.62, gear= 1, damage= 1767.00
Ep:3 step:1660(4034), a_t=[s= 0.33, t= 0.408729, b= 0.000000], r_t=[r= 0.25, prog= 1.20, pen=-0.95, r_old= 0.25], Reward=  3731.43 /  3731.43 /  6018.84, epsilon=  0.987, speed=  0.46, gear= 1, damage= 1767.00
